Contexte gauche,Chaîne,Contexte droit
"e in vain, villain,”",'," cried Auriol, upon "
hall overpower you.”,'," “Don’t provoke him,"
"“Don’t provoke him,”",'," whispered Ginger, p"
" “For my part, I sha",',n’t stay any longer.
n’t take his money.”,', And he quitted the 
" matter wi’ Ginger,”",'," said the Sandman, s"
trouble me no more!”,', cried Auriol. The T
"yself to the devil,”",', he said. And he fol
eatures. “You here?”,', cried Auriol. “Of c
"Auriol. “Of course,”",', replied the strange
again this evening.”,'," “@Perchance,”@ repl"
"ing.”@ “@Perchance,”",', replied Auriol. “@@
"@@@@@@@@@@You will,”",', rejoined the strang
"sacrifice the girl,”",', replied Auriol. “Yo
"nnot help yourself,”",', cried th@e stranger
to bring her to me.”,', “I persist in my re
"sist in my refusal,”",', replied Auriol. “@I
" to brave my power,”",', said the stranger. 
"ill then, farewell.”",', And as the words we
"ust been “@@called,”",', ordering his “first
"ing his “first wig,”",', and you may hear th
"tinction. “Ah, sir,”",'," he will say, glanci"
"it, sir—quite sure.”",', Or you may see him 
ell as a Christian.”,', @@@A@n@@@@@@@d now 
ear@!—pretty dear@!”,', screamed the magpie
"g pretty about him,”",', thought M@r. Trigge
t his age might be.”,', The little man too@
" little friend, eh?”",', said the barber. “H
ages@!—high wages@!”,', screamed the magpie
"Is this yours, sir?”",', replied the little 
"ertisement, friend,”",', replied M@r. Trigge
". “Take care, sir@!”",', cried the gentleman
vil are you about@?”,'," “@Yes@! take care, "
"to a saucy witness,”",', cried @Trigge—”‘@@@
 a careless fellow.”,', “Sarve him right@!”
 “Sarve him right@!”,', screamed Mag—“@@sar
"” “Beg pardon, sir,”",', cried Watts. “I’ll 
fy you in a minute.”,'," “Well, my little fr"
", my little friend,”",'," observed Trigge, “@"
"t, don’t you, sir@?”",', rejoined the little
"Trigge. “On my own,”",', replied the little 
ur qualifications@?”,', “I fancy I understa
"ng of the business,”",', replied the little 
 than they are now.”,', “@@@@@@@@@@@@@@@@@@
@@@@@@@@Ha! indeed!”,'," said Trigge, laughi"
en Anne’s time—eh@?”,', “@You have hit it e
"it it exactly, sir,”",', replied the little 
 Queen Anne’s time.”,', “Perhaps you recoll
", my little Nestor?”",', cried Mr. @Trigge. 
"Trigge. “Perfectly,”",', replied the little 
 the Second’s time.”,'," “You saw ’em, of co"
"saw ’em, of course?”",'," cried the barber, w"
"h a sneer. “@I did,”",', replied the little 
"be out of his mind,”",', cried Trigge. “@We 
olls would observe.”,', “I hope I may suit 
" may suit you, sir,”",', said the little man
"g. “Precisely, Mag,”",', said M@r. Trigge; “
re Lord Chancellor.”,'," “Well, I’m sorry fo"
", I’m sorry for it,”",', said the little man
y. “@@Pretty dear@!”,', screamed M@ag; “@@p
bird you have got@!”,', said the sour-looki
"e, sir—that she is,”",', replied the barber.
 good deal for her.”,', “@Little or nothing
Little or nothing@!”,', screamed Mag—“littl
little or nothing@!”,', “@What is your name
" your name, friend?”",'," said the gentleman,"
"y names in my time,”",', he replied. “At one
orse—Gregory Morse.”,', “An Old Bailey answ
" Old Bailey answer,”",'," cried M@r. Trigge, "
@@@@ “Pretty dear@!”,', screamed M@ag. “@An
you want a@ place@?”,', demanded the sour-l
"m narrowly. “Sadly,”",', replied Morse. “Wel
"l, then, follow me,”",'," said the gentleman,"
"aid the gentleman, “",',and I’ll see what ca
an be done for you.”,', And they left the s
"u were a@ week ago,”",', said Ebba@ playfull
ose gloomy fancies.”,', “I will not indulge
"@@@@@@@ sweet Ebba,”",', he replied. “But my
lness this evening.”,', “I never felt so ha
"ever felt so happy,”",', she replied; “@and 
 her first quarter.”,', “The moon in her fi
her first quarter@!”,'," cried Auriol, in a "
 “All then is over.”,', “What means this su
"s looks. “Oh, Ebba,”",'," he replied, “@I mus"
o late to save you.”,'," “@Oh no, do not lea"
", do not leave me@!”",', cried Ebba. “I have
le you are with me.”,', “@@But you do not k
ll be accomplished.”,', “Your moody fancies
"to do, dear Auriol,”",'," she rejoined, “@@be"
" continue our walk,”",'," she added, taking h"
" arm kindly. “Ebba,”",'," he cried, “@I implo"
 unless you aid me.”,', “@@@@@@@@@@@@@@@@@@
"@@ glad to hear it,”",'," she rejoined, “@@@f"
ow not what you do!”,', cried Auriol. “Rele
"fit will be passed,”",', she rejoined. “Let 
 towards the abbey.”,', “It is in vain to s
"uggle against fate,”",', ejaculated Auriol@ 
at a strange place!”,'," cried Ebba, gazing "
hat trap leads to@?”,', “Into the vault ben
" beneath, no doubt,”",', replied Auriol. “Bu
id we come hither@?”,'," As he spoke, there "
"er from the street,”",', she replied. “You a
"not without reason,”",', he cried. “@I am in
ed it is the truth.”,', “Beware@!”@ cried a
 truth.”@ “Beware@!”,'," cried a deep voice,"
"t. “Some one spoke,”",', cried Ebba. “@I beg
us quit this place.”,', “@@@@@@@@@@@@@@@@@@
"@@@@@@@@Come, then,”",', said Auriol. “@Not 
"l. “@Not s@o fa@st,”",', cried a deep voice.
"Ebba, you are mine,”",', cried the stranger.
 brought you to me.”,', “It is false!” crie
l yield her to you.”,', “@Remember your com
"ember your compact,”",', rejoined the strang
"laugh. “Oh, Auriol!”",'," cried Ebba, “@I fea"
"fiend?” “@@@He has,”",', replied the strange
 surrendered to me.”,'," And, as he spoke, h"
enounce you wholly.”,', “@Foo@l!” cried the
"th, take your doom.”",', And he stamped on t
"ue that is, M@orse!”",', cried@@@@@@@@@@@@@@
tively magnificent.”,', “I recollect when t
f the Protectorate.”,', “You cannot get tho
"f your head, Morse,”",'," said Loftus, smilin"
nturies and a half.”,', “Would you could ha
leanor of Castile’!”,'," said Morse, heedles"
fect was beautiful.”,', “It must have been 
"have been charming,”",'," observed Loftus, ru"
er Cromwell’s time!”,', “I can tell you how
" came to pass, sir,”",'," replied Morse, “@@f"
old.” “Ah! indeed@!”,', exclaimed Loftus. “
e full particulars.”,', “You shall hear the
"ll hear them, then,”",', replied Morse. “Yon
ot back his outlay.”,', “Ha! ha@! ha@!”@ la
y.”@ “Ha! ha@! ha@!”,', laughed Loftus. “We
"me the Restoration,”",', pursued M@orse; “@@
I rather think not.”,'," “No matter,”@ cried"
" not.”@ “No matter,”",', cried Loftus; “@@he
stal @more closely.”,', W@@@@@@@@@@@@@@@@@@
"nling Gibbons, sir?”",', cried the dwarf. “T
"“T@@o be sure I am,”",', replied Loftus—“@@t
" equally admirable,”",', cried Morse. “N@eve
"saw anything finer,”",', rejoined Loftus—“@n
ity-boys. “My eyes!”,', cried the street-sw
"een ‘uns, I’m done.”",', “Old Spectacles thi
"s found it all out,”",', remarked the porter
"@.” “Plesh ma ‘art,”",'," cried the Jew, “vat"
"l tell ‘ee, master,”",', rejoined the butche
 into a@ millstone.”,', “Only think of livi
ork of art before@!”,'," cried Loftus, quite"
"at it, old gem’man,”",', cried the porter. “
you’ll admire it.” “,',"Quite true,”@ replie"
" it.” “@Quite true,”",'," replied Loftus, fan"
closest inspection.”,'," “I say, Ned,”@ obse"
"ion.”@ “I say, Ned,”",', observed one of the
de. See what it is.”,', “@I’m afraid o’ spi
"pikin’ myself, Joe,”",', replied the other; 
"lift, and I’ll try.”",', “Wot are you arter 
 you young rascals?”,', cried the coalheave
the perlice to you.”,', “Wot two pr@ecious 
ious guys these is!”,', cried a ragamuffin 
"m. Here, boy, here!”",', “That ‘ud be famous
you young @divils@!”,', cried an Irish bric
ceable antiquaries.”,', “@@@@@@@@@@@@@@@@@@
"quaries, are they@?”",', screamed the little
" you, Sam?” “Never,”",', replied the porter.
"its of my industry,”",', cried an applewoman
eople in that way@?”,'," “Axes pardon, Molly"
"Axes pardon, Molly,”",', said the bricklayer
 didn’t obsarve ye.”,', “Antiquaries be han
and bad luck to ye!”,'," “Well, never heed, "
" never heed, Molly,”",', cried the good-natu
"-law, is that you@?”",', But Loftus was too 
" “Grinling Gibbons,”",'," replied Loftus, wit"
"ne, my good fellow,”",', said the stout gent
e mobbed presently.”,'," “Why, how the devil"
"and @I’ll tell you,”",', replied the iron-me
"ad to have met you,”",', pursued Thorneycrof
as happened to her?”,', demanded Loftus. “Y
e kept in suspense.”,'," “She has left me,”@"
"@ “She has left me,”",', replied Thorneycrof
nt father—run away.”,', “@Run away!” exclai
ven from your lips.”,', “@Would it were not
"is, alas! too true,”",', replied Thorneycrof
 disgraced herself.”,'," “No, she is too hig"
"rincipled for that,”",', cried Loftus. “Rest
 has she run away@?”,', “With a young man n
"amed Auriol Dar@cy,”",', replied Thor@neycro
"never heard of him,”",', said Loftus. “But I
"oftus. “But I have,”",', interposed Morse. “
 two hundred years.”,', “Eh day@! who’s thi
h day@! who’s this?”,', cried Thorneycroft.
"e engaged as valet,”",', replied Loftus. “@H
n Elizabeth’s time.”,'," “@@It’s no fancy,”@"
"@ “@@It’s no fancy,”",', @cried Morse. “I a@
 clue to find him@?”,', asked Thorneycroft.
" am sorry I cannot,”",', replied Morse. “I o
in the black cloak.”,', “What’s that you sa
at’s that you say@?”,', cried Thorneycroft@
 her disappearance.”,', “I shouldn’t wonder
"t wonder if he had,”",', replied Morse. “I b
k gentleman to be——”,', “What@!—@who@?”@ de
——”@ “What@!—@who@?”,', demanded Thorneycro
"ess than the devil,”",', replied Morse@ myst
usly. “Pshaw! poh@!”,', cried Loftus. “I to
"ycroft, I believe@?”",', “My name is Thorney
"rneycroft, fellow@!”",', cried the iron-merc
"er?” “Exactly, sir,”",', replied the dog-fan
ews of your darter.”,', “Of Ebba!”@ exclaim
darter.”@ “Of Ebba!”,', exclaimed Thorneycr
 your news is good.”,', “@@@@@@@I wish it w
in werry bad hands.”,'," “That she is, if sh"
"he black gentleman,”",', observed Morse. “Vy
"r, that ain’t you@?”",'," cried Ginger, gazin"
hat of my daughter?”,', cried Thorneycroft;
l be well rewarded.”,', “I’ll do my best to
"ut any reward, sir,”",'," replied Ginger, “@f"
readful bad ha@nds.”,', “Do you allude to M
o Mr. Auriol Darcy?”,', cried Thorneycroft.
"lot as your darter,”",', replied Ginger; “@I
me to my knowledge.”,', “You alarm me great
"y these dark hints,”",', cried Thorneycroft.
hat is to be done@?”,', “I shall know in a 
"now in a few hours,”",', replied Ginger. “I 
ou must come alone.”,', “@I should wish thi
"w, to accompany me,”",', said Thorneycroft. 
" couldn’t help you,”",', replied Ginger. “I’
eet again ere long.”,', And without a word 
" M@r. Thorneycroft,”",'," said Ginger, who wa"
easy terms as mine.”,', The Tinker and the 
", Mr. Thorneycroft,”",'," pursued Ginger, “@@"
verin’ your darter.”,'," “Yes, it’s your onl"
"s your only chance,”",', echoed the Tinker. 
"lives for you, sir,”",', said the Sandman@; 
rportionate revard.”,', “If you enable me t
"find me ungrateful,”",', rejoined the iron-m
"e a hundred pounds,”",', said the Tinker—“th
"” “@@And mine, too,”",', said the Sandman. “
"y, as I said afore,”",', remarked Ginger. “@
 their own bargins.”,'," “Well, I assent,”@ "
"”@ “Well, I assent,”",', returned Mr. Thorne
set out the better.”,', “Are you armed@?”@ 
”@ “Are you armed@?”,', asked Ginger. “I ha
"stols in my pocket,”",', replied Thorneycrof
"pops and cutlashes,”",', said Ginger. “So le
ape. “Who is this@?”,', he demanded with so
"sgiving. “A friend,”",', replied Ginger. “Vi
ve could do nuffin’.,'," His name is Re@eks,"
 in our enterprise.”,', “@@@He claims a rew
", Mr. Thorneycroft,”",'," rejoined Reeks, in "
ill not divulge it.”,'," “I give it,”@ repli"
"e it.”@ “I give it,”",', replied the iron-me
"“No provision, sir,”",', interrupted the oth
ughter is detained.”,'," “Svear, sir; it is "
"s your only chance,”",', whispered Ginger. “
"ar to keep silence,”",', rejoined Mr. Thorne
ar very mysterious.”,', “@The whole affair 
"fair is mysterious,”",', replied Reeks. “@Yo
get into the coach.”,', “Anything more@?”@ 
”@ “Anything more@?”,', asked the iron-merc
"at our destination,”",', rejoined Reeks. “@O
chance of suc@cess.”,'," “Be it as you will,"
"“Be it as you will,”",', returned Thorneycro
"clearly understood,”",'," said Reeks, “@@and "
we can now set out.”,'," Upon this, Ginger c"
"We are now arrived,”",', said Reeks@ to the 
ll your resolution.”,', “I will deliver her
"ish in the attempt,”",'," said Thorneycroft, "
"ow then, follow me,”",'," said Reeks, “@and a"
 features. “Drink@!”,', he @cried; “@it wil
much to go through.”,', Ebba mechanically t
"ve acted foolishly,”",', he said@ sternly; “
have done you good.”,', Withdraw@ing her ey
ehind that curtain?”,', shudderingly demand
"“You will see anon,”",', he replied. “@Meanw
"tten on that paper,”",', he cried@ imperious
"er frame. “By this,”",'," she cried, “I surre"
" to you@?” “You do,”",', replied the strange
"power of the Fiend,”",'," cried Ebba, falling"
ng upon her knees. “,',I call upon Heaven f
protection! Avaunt!”,', As the words were u
@ and what are ye@?”,'," she cried, wild wit"
victims of Auriol@!”,', replied the figure 
ll you be ere long.”,', “What crime have yo
have you committed?”,', demanded Ebba. “We 
"“We have loved him,”",', replied the se@cond
. “Is that a crime?”,'," cried Ebba. “If so,"
 culpable with you.”,', “You will share our
"ill share our doom,”",', replied the third f
have mercy upon me!”,', exclaimed the agoni
l is lost for ever.”,', “@I cannot yield my
" ev@en to save him,”",', cried Ebba@ distrac
"chastisement, then,”",', cried the voice. An
"ng, into the tomb@?”",', cried the voice. An
"d, unless you sign,”",', cried@ the voice; “
ternity of torture.”,', “I cannot save him 
" I may precede him,”",', cried Ebba. And thr
t its brink. “Ebba!”,'," exclaimed Auriol, i"
 spoke not. “Sign@!”,', thundered the voice
 in my power. Sign!”,'," At this injunction,"
"ll is accomplished,”",', cried the voice. “A
"r me, old ancestor?”",'," he cried. “I, thy d"
re is thy treasure?”,'," After a pause, he s"
" Dost hear, I say@?”",', And he repeated the
nd. “W@hat is this?”,'," cried Rougemont, ga"
"my ancestor’s tomb,”",', cried Rougemont; “@
further difficulty.”,', With this@ he hasti
ears I shall open@!”,'," cried Rougemont, “@"
s in the l@ock. So!”,'," And he turned it, a"
", old Cyprian lies,”",'," he cried. And, prom"
s features. “@Aha@!”,'," he exclaimed, closi"
omes from@!—ha! ha!”,', And seizing the lev
"gth I have my wish,”",', he @cried. “Boundle
"atan, for the gift.”",', Chapter 2@@@@@ The 
"tion, Auriol Darcy,”",', cried the person wh
t tolerable to you.”,', Turning round at th
"ave me, Rougemont@!”",', he cried@ fiercely.
 do you a mischief.”,'," “Tut, tut, Auriol, "
ieve your distress.”,', “@Will you give me 
u have won from me?”,', cried Auriol. “Will
 me from a prison@?”,', “I will do all this
"all this, and more,”",', replied Rougemont. 
hest men in London.”,', “@@@@@@@@@@@@@@@@Sp
"sulting jests, sir,”",', cried Auriol. “I am
 mood to bear them.”,'," “I am not jesting,”"
" “I am not jesting,”",', rejoined Rougemont.
d of my since@rity.”,', Auriol at length as
 “Do you live here?”,', he inquired. “Ask n
" “Ask no questions,”",'," replied Rougemont, "
"?” “To mock you—no,”",', replied Rougemont. 
ne will revive you.”,'," And as he spoke, he"
"long in our family,”",'," he added, filling t"
" bewildering drink,”",'," @cried Auriol, sett"
"tomach—that is all,”",', said Rougemont. “Yo
ill be better anon.”,', “I feel as if I wer
"f I were going mad,”",', cried Auriol. “It i
 you have given me.”,', “Ha! ha!”@ laughed 
iven me.”@ “Ha! ha!”,', laughed Rougemont. 
" I mean no offence,”",'," rejoined the other,"
you of this house@?”,', “That it is magnifi
" it is magnificent,”",'," replied Auriol, gaz"
you its possession.”,', “@@It shall be your
"urs, if you please,”",', replied Rougemont. 
e mocking me again.”,', “Not in the least. 
" me, if you please.”",', “At what price?”@ a
.”@ “At what price?”,', asked Auriol@ bitte
"you can easily pay,”",', replied the other. 
nclude the bargain.”,', Proceeding towards 
"ns of living in it,”",'," said Rougemont, car"
nish you with them.”,', “@Notes to an immen
an immense amount@!”,'," cried Auriol, openi"
"her with the house,”",'," cried Rougemont, “@"
 and what are you@?”,', “@@Some men would c
 call me the devil!”,', replied Rougemont@ 
t upon what terms@?”,', demanded Auriol. “@
"easiest imaginable,”",', replied the other. 
"rchment. “Sit down,”",'," he added, “a@n@d re"
", “a@n@d read this.”",'," Auriol complied, an"
 you are the Fiend?”,', he cried. “If you w
"ve it so—certainly,”",', replied the other. 
"e man @I once knew,”",', cried Auriol. “Avau
 dealings with you.”,', “@@@@@I@@@ @@though
" idle fears, Darcy,”",', rejoined the other.
? You are immortal.”,'," “@@True,”@ rejoined"
"mmortal.”@ “@@True,”",', rejoined Auriol@ th
but yet——” “Pshaw@!”,'," rejoined the other,"
ne with the matter.”,', “By this compact I 
"u shall require it,”",', cried Auriol. “Prec
"Auriol. “Precisely,”",', replied the other; 
ing that condition.”,', “@But if I fail in 
"g so, I am doomed——”",', “But you will not f
" you will not fail,”",', interrupted the oth
"yself if I sign it,”",', he muttered. “A str
"u from@ utter ruin,”",'," said Rougemont, lea"
uch another chance.”,', “Tempter@!”@ cried 
hance.”@ “Tempter@!”,'," cried Auriol, hasti"
t—give it me back@!”,'," he cried, endeavour"
@@@@t is too late@!”,'," cried the latter, i"
—irredeemably mine.”,', “Ha@!”@ exclaimed A
mably mine.”@ “Ha@!”,'," exclaimed Auriol, s"
"sion of your house,”",', pursued Rougemont; 
re my first victim.”,', “Your first victim!
"ictim! oh, Heaven@!”",', exclaimed Auriol. “
s on Edith Talbot@!”,', replied Rougemont. 
nt. “@Edith Talbot!”,', exclaimed Auriol; “
 than life to you@?”,', “It is because she 
" I have chosen her,”",'," rejoined Rougemont,"
 it. I abjure thee.”,', And he rushed wildl
" your opinion, sir?”",', said the hall porte
Rougemont is gone@?”,'," cried Auriol. “Oh, "
"h, quite sure, sir,”",', cried the hall port
turn this day week.”,', “If he comes I will
"I will not see him,”",', cried Auriol@ sharp
"be strictly obeyed,”",'," replied the porter,"
"e. “@@Now leave me,”",', c@ried Auriol. And 
"hter. But I am mad,”",'," he added, suddenly "
d me to my undoing.”,'," And, hurling the po"
" be in vain to fly,”",', said the @unseen sp
"@e are you, fiend@?”",'," demanded Auriol, ga"
 ma@y confront you.”,', A mocking laugh was
"e back the compact,”",', cried Auriol@ implo
 me@ without Edith.”,', “Without wealth you
"uld not obtain her,”",', replied the voice. 
hts in the morning.”,', “@@@@@@@@@@@@@@@@@@
cession of wealth@?”,'," inquired Auriol, af"
ask that question@!”,', returned the unseen
"And now, farewell@!”",', The voice was then 
must yield to fate!”,'," @This done, he went"
"t is all I require,”",'," replied Auriol, sca"
ried before you go?”,', cried Auriol. “Scar
" “Scarcely, I fear,”",'," replied Mr. Talbot,"
hall be made happy.”,', The coincidence bet
nted to our union@?”,'," said Auriol, after "
"xed Wednesday next,”",', pursued Auriol@; “@
 take place at all.”,', “You are full of mi
"misgivings, Auriol,”",', she replied. “I con
"ied. “I confess it,”",', he sa@id; “@@and my
r father’s absence.”,'," “@Oh@ no, Auriol; m"
"nt to s@uch a step,”",', she cried. “@You ca
 never deceive you.”,', Further conversatio
" “Well, here I am@!”",'," he @cried, clasping"
ntire satisfaction.”,'," “Oh, how delighted "
"ee you, dear papa@!”",', exclaimed Edith@. “
ehensions of what@?”,', cried Mr. Talbot. “
"our happiness, sir,”",', replied Auriol. “Oh
full of idle fears!”,', cried Mr. Talbot. “
". “I have not, sir,”",'," replied Auriol, tur"
"much to his credit,”",', replied Mr. Talbot.
"ave you heard, sir?”",', demanded Auriol. “W
" Cyprian Rougemont,”",', replied Mr. Talbot;
change the subject.”,', Mr. Talbot seated h
" of honour, Auriol,”",'," said Mr. Talbot, cl"
"I ever possess her,”",', mentally ejaculated
"ne with me, Edith@?”",'," he as@ked, with a h"
"@@@@@@@@@@Quite so,”",'," she replied, gazing"
 be alone with you.”,'," “@Come, then,”@ sai"
"ou.”@ “@Come, then,”",', said Auriol. Edith 
"ought to delude me,”",'," said Rougemont, in "
to claim my victim.”,', “Wha@t i@s the matt
"am—all is prepared,”",'," said Rougemont, adv"
" forward. “Yes—yes,”",'," cried Auriol, who f"
emont—go with@ him.”,', “@Mr. Rougemont!”@ 
”@ “@Mr. Rougemont!”,', cried Edith. “You t
"t invite me, madam,”",'," said Rougemont, wit"
void those persons.”,', In another moment t
What is the matter?”,'," cried Mr. Talbot, w"
"ve sold her to him,”",', replied Auriol@ glo
" mean you, wretch@?”",'," cried Mr. Talbot, i"
ce of distraction. “,',I heard that Cyprian
gone off with her@?”,', “@You have hit the 
"have hit the truth,”",', replied Auriol. “@H
self to perdition@!”,', “Horror!” exclaimed
—breathe your last!”,', cried@ Auriol@ wild
" “@A singular room,”",', he observed to Reek
"?”@ “I hardly know,”",', replied the other. 
here till I return.”,', “You are not going 
going to leave us@?”,', rejoined Mr. Thorne
"“Only for a moment,”",', said Reeks. “Keep q
"thout, do not stir.”",', “What are we likely
" impossible to say,”",', answered Reeks; “@b
ndanger our safety.”,', “You are quite sure
ean to abandon us@?”,', persisted Thorneyc@
" no such intention,”",', rejoined Reeks@ ste
"e afeerd, old gent,”",'," said Ginger. “@Yes,"
"l take care on you,”",', added the Tinker an
"em as upon me, sir,”",', said Reeks. “@Befor
y one is up-stairs.”,', “Wot’s that you say
"tments, Mr. Reeks@?”",', interposed Ginger. 
ns. After a moment’s,'," deliberation, Rouge"
 Darcy who speaks@?”,', demanded Reeks. “It
 put the question@?”,'," “A friend,”@ replie"
"tion@?”@ “A friend,”",', replied Reeks. “@I 
"ave no friend here,”",', said Auriol. “Y@@@@
"@@@ou are mistaken,”",', rejoined Reeks. “I 
s happened to her@?”,', demanded Reeks. “Sh
"power of the Fiend,”",', replied Auriol. “I 
" Cyprian Rougemont,”",', said Reeks. “But wh
"y. “Do not despair,”",', rejoined Reeks. “Sh
e may yet be saved.”,', “Saved! how@?”@ cri
ed.”@ “Saved! how@?”,', cried Auriol. “All 
riol. “All is over.”,', “So it may seem to 
"it may seem to you,”",', rejoined Reeks; “@b
victim of delusion.”,', “Oh@ that I could t
t I could think so!”,', exclaimed Auriol. “
what I then beheld.”,'," “Despite all this, "
"will see her again,”",', said Reeks. “Who ar
e me this promise@?”,', asked Auriol. “As I
"declared, a friend,”",', replied Reeks. “@Ar
. “@Are you human@?”,', “@As yourself.”@ “T
@?”@ “@As yourself.”,', “Then you seek in v
"powers of darkness,”",', said Auriol. “@@@I 
" Cyprian Rougemont,”",'," rejoined Reeks, wit"
"ems familiar to me,”",', said Auriol. “Tell 
"ou shall know anon,”",', replied Reeks. “@Bu
",”@ replied Reeks. “",',"But, hist!—we are in"
as happened to him.”,', “@Don’t mention a c
"n gent’s name here,”",', remarked Ginger; “@
ith proper respect.”,', “Pshaw@!”@ exclaime
respect.”@ “Pshaw@!”,', exclaimed the Tinke
and then come back.”,', “Stay where you are
"re, I command you@!”",'," “@Vell, ve’ve got a"
"in, I’m a-thinkin’,”",'," said the Tinker, wi"
!” “What’s locked@?”,', cried Thorneycroft@
"e door, to be sure,”",', replied the Tinker.
. “Ve’re prisoners.”,'," “O@@ Lord, you don’"
", you don’t say so!”",', cried the iron-merc
". “I see how it is,”",', he cried. “You have
s brains blown out.”,'," And as he spoke, he"
"re you arter, sir@?”",', cried that individu
" “To be sure ve is,”",', added the Sandman. 
in’ into a passion.”,'," “@Well, well, I mus"
" myself, I suppose,”",', groaned Thorneycrof
in a haunted house.”,', “I’ve been in many 
"vurser sitivations,”",'," observed Ginger, “@"
ake things quietly.”,'," “Besides, there’s n"
"e’s no help for it,”",'," said the Tinker, se"
"remains to be seen,”",', observed the Sandma
bust open the door.”,', “Plenty o’ time for
"y o’ time for that,”",'," said Ginger, saunte"
" ’em for the world,”",', replied the Sandman
hey may be pisoned.”,', “Pisoned—nonsense@!
“Pisoned—nonsense@!”,', cried Ginger; “@don
 finish it for him.”,'," “Vith all my ‘art,”"
" “Vith all my ‘art,”",', said the Tinker. “D
" it on any account,”",', cried Mr. Thorneycr
it may be poisoned.”,', “Oh! I ain’t afeerd
"Oh! I ain’t afeerd,”",'," cried Ginger, helpi"
", Mr. Thorneycroft,”",'," he added, filling a"
"us tipple, by Jove!”",', drawing a long brea
"n all my born days,”",'," he continued, reple"
"ed?” “Prussic acid,”",', replied Mr. Thorney
oossic fiddlestick!”,', cried Ginger; “@@mo
"He’s gettin’ svipy,”",', said the Tinker. “I
"@?” “No such thing,”",', cried Thorneycroft;
"” “I must taste it,”",'," said the Tinker, un"
"@!” “Vith pleasure,”",'," replied Ginger, fil"
"wailed upon, Sandy.”",'," “@Vell, I s’pose I "
"l, I s’pose I must,”",', replied the Sandman
he beaks’ healths@!”,', cried Ginger. “I gi
to us dog-fanciers.”,'," “Dog-fanciers—say, "
"rve to be known by,”",', said Mr. Thorneycro
"uarrel about names,”",'," replied Ginger,@@@@"
 beaks @upholds it.”,', “There can be but o
"farious profession,”",', said Mr. Thorneycro
ences are punished.”,'," “So I think, sir,”@"
"@ “So I think, sir,”",'," said Ginger, winkin"
"da@y, I assure you,”",', replied Ginger. “I’
"rve him right, too,”",', said Ginger. “@I di
 is out o’ the vay.”,', “Shameful!”@ cri@ed
e vay.”@ “Shameful!”,', cri@ed Mr. Thorneyc
"meful, indeed, sir,”",'," echoed Ginger, laug"
" their werry noses,”",', replied@ Ginger. “@
"ir?” “I do, indeed,”",'," said Thorneycroft, "
ped from the bench.”,', “You’re right to sa
"opped from it, sir,”",', laughed Ginger. “I 
g-fancier’s friend.”,'," “It looks like it, "
"ike it, I must own,”",', replied Thorneycrof
ht to be protected.”,', “@@@@@I’@@@@@@@@@@@
alth a second time.”,', “@@Halloa! wot’s th
Halloa! wot’s that?”,', cried the Tinker; “
ht I heerd a noise.”,'," “@@So did I,”@ rejo"
"ise.”@ “@@So did I,”",', rejoined the Sandma
oined the Sandman; “,',a strange sort o’ ru
in’ sound overhead.”,', “@There it goes aga
ere it goes again@!”,', cried Ginger; “@wot
"ow it’s underneath,”",', said Mr. Thorneycro
inery were at work.”,'," The noise, which up"
if you are spared@?”,'," “No, I will not,”@ "
"”@ “No, I will not,”",', replied the iron-me
s name. “Who is it?”,', groaned the dog-fan
fancier. “Look up@!”,'," cried the speaker, "
"can’t be, sure ly ,”",', he cried. “And yet 
"u’re near the mark,”",'," replied the other, "
r venerable friend.”,', “V@@@@@@@@@ot the d
r rayther undress@?”,', inquired Ginger. “V
wice of Mr. Loftus.”,', “I’ve got a new mas
"master since th@en,”",', replied the dwarf. 
"m sorry to hear it,”",'," said Ginger, shakin"
"Ginger—not Forster,”",', corrected Old Parr.
t master’s service.”,', “I don’t like to as
"irectly, wenerable,”",'," said Ginger, in a d"
"vil, you would say,”",', supplied Old Parr. 
re’s no denying it.”,', “La! wot a horrible
ot a horrible idea!”,'," exclaimed Ginger, w"
ur master’s power@?”,'," “Very like it,”@ re"
"@?”@ “Very like it,”",', replied Old Parr. “
 that occurs to me.”,', “O@ Lord! O@ Lord!”
steal dogs no more.”,'," “@In that case, the"
"ome chance for you,”",', said @Old Parr. “I 
ry and get you out.”,', “@@@@@@@@@@@@@@@@Bu
"them to their fate,”",', replied Old Parr. “
", that’ll never do,”",', cried Ginger. “Ve’r
"t it is, wenerable,”",'," he added, seizing h"
r windpipe for you.”,', “That’s not the way
"uce me to help you,”",'," said Old Parr, twis"
"t o@ut, if you can.”",'," “Don’t be angry,”@ "
"”@ “Don’t be angry,”",'," cried Ginger, seein"
"d a close prisoner,”",', replied Old Parr. “
"Ebber, wot of her@?”",'," “I can’t say,”@ rej"
"r@?”@ “I can’t say,”",', rejoined Old Parr. 
” “Then she’s dead!”,'," cried Ginger, with "
" “@That’s a secret,”",', replied the dwarf@ 
not to disclose it.”,', “I’ll have it o@ut 
"ou notvithstandin’,”",', muttered Ginger. “I
t o’ the nightmare.”,', “@@@@@@@@@Let this 
"is waken you, then,”",'," said Old Parr, givi"
inger. “Ha! ha! ha!”,', screamed the dwarf.
t you’re about now.”,'," “Not exactly,”@ sai"
"ow.”@ “Not exactly,”",', said Ginger. “I vis
this cursed place@!”,', “@@You shouldn’t ha
