gold_sent,ocr_sent,CER
that’s how it’s done?” remarked the Sandman.,that’s how it’s done?” remarked the Sandman.,0.0
"“Yes, that’s the vay,” replied Ginger.","“Yes, that’s the vay,” replied Ginger.",0.0
"“Sometimes a party’ll vant a couple o’ dogs for the      shootin’ season; and then ve asks, ‘Vich vay are you a-goin’—into Surrey or Kent?’ And      accordin’ as the answer is given ve arranges our plans.”     “Vell, yourn appears a profitable and safe employment, I must say,” remarked the Sandman.","“ Sometimes a party’ll vant a couple o’ dogs for the shootin’ season; and then ve asks, ‘ Vich vay are you a-goin’—into Surrey or Kent?’ And accordin’ as the answer is given ve arranges our plans.”  “Vell, yourn appears a profitable and safe employment, I must say,” remarked the Sandman.",0.05016722408026756
"“Perfectly so,” replied Ginger.","“ Perfectly so,” replied Ginger.",0.03225806451612903
"“Nothin’ can touch us till dogs is declared by statute to be      property, and stealin’ ’em a misdemeanour.","“ Nothin’ can touch us till dogs is declared by statute to be property, and stealin’ 7em a misdemeanour.",0.06481481481481481
"And that won’t occur in my time.”     “Let’s hope not,” rejoined the other two.","And that won’t occur in my time.”  “ Let's hope not,” rejoined the other two.",0.05063291139240506
"“To come back to the pint from vich we started,” said the Tinker; “our gemman’s case is not      so surprisin’ as it at first appears.","“To come back to the pint from yvich we started,” said the Tinker ; “our gemman’s case is not so surprisin’ as it           ‘48 AURIOL.",0.19402985074626866
There are some persons as believe they never will die—and      I myself am of the same opinion.,There are some persons as believe they never will die—and I myself am of the same opinion.,0.05263157894736842
"There’s our old deputy here—him as ve calls Old Parr—vy, he      declares he lived in Queen Bess’s time, recollects King Charles bein’ beheaded perfectly vell,      and remembers the Great Fire o’ London, as if it only occurred yesterday.”     “Walker!” exclaimed Ginger, putting his finger to his nose.","There's our old deputy here—him as ve calls Old Parr— vy, he declares he lived in Queen Bess’s time, recollects King Charles bein’ beheaded perfectly vell, and remembers the Great Fire o’ London, as if it only occurred yesterday.”  “ Walker !” oxclaimed Ginger, putting his finger to his nose.",0.056105610561056105
"“You may larf, but it’s true,” replied the Tinker.","“ You may larf, but it’s true,” replied the Tinker.",0.02
"“I recollect an old man tellin’ me that he      knew the deputy sixty years ago, and he looked jist the same then as now,—neither older nor      younger.”     “Humph!” exclaimed Ginger.","“I recollect an old man tellin’ me that he knew the deputy sixty years ago, and he looked jist the same then as now,— neither older nor younger.”  “Humph!” exclaimed Ginger.",0.07567567567567568
"“He don’t look so old now.”     “That’s the cur’ousest part of it,” said the Tinker.","“ He don’t look so old now.”  “ That’s the cur’ousest part of it,” said the Tinker.",0.047619047619047616
"“He don’t like to talk of his age unless      you can get him i’ the humour; but he once told me he didn’t know why he lived so long, unless      it were owin’ to a potion he’d swallowed, vich his master, who was a great conjurer in Queen      Bess’s days, had brew’d.”     “Pshaw!” exclaimed Ginger.","“ He don’t like to talk of his age unless you can get him i’ the humour; but he once told me he didn’t know why he lived so long, unless it were owin’ to a potion he'd swallowed, vich his master, who was a great conjuror in Queen Bess’s days, had brew'd.”  “Pshaw!” exclaimed Ginger.",0.07333333333333333
"“I thought you too knowin’ a cove, Tinker, to be gulled by such an      old vife’s story as that.”     “Let’s have the old fellow in and talk to him,” replied the Tinker.","“I thought you too knowin’ a cove, Tinker, to be gulled by such an old-vife’s story as that.”  “ Let’s have the old fellow in and talk to him,” replied the Tinker.",0.052941176470588235
"“Here, lazy-bones,” he      added, rousing the sleeping youth, “go an’ tell Old Parr ve vants his company over a glass o’      rum-an’-vater.”        Chapter 3     The Hand and the Cloak     A furious barking from Mr.","“ At one time I was called Flapdragon—at another, Old Parr—but my real name, I believe, is Morse—Gregory Morse.”  “ An Old Bailey answer,” cried Mr.",0.728110599078341
"Ginger’s dogs, shortly after the departure of the drowsy youth,      announced the approach of a grotesque-looking little personage, whose shoulders barely reached      to a level with the top of the table.","Ginger’s dogs, shortly after the departure of the drowsy youth, announced the approach of a grotesque-looking little personage, whose shoulders barely reached to a level with the top of the table.",0.04854368932038835
This was Old Parr.,This was Old Parr.,0.0
"The dwarfs head was much too large for      his body, as is mostly the case with undersized persons, and was covered with a forest of rusty      black hair, protected by a strangely shaped seal-skin cap.","The dwarf’s head was much too large for his body, as is mostly the case with undersized persons, and was covered with a forest of rusty black hair, protected by a strangely-shaped seal-skin cap.",0.059113300492610835
"His hands and feet were equally      disproportioned to his frame, and his arms were so long that he could touch his ankles while      standing upright.","His hands and feet were equally disproportioned to his frame, and his arms were so long that he could touch his ankles while standing upright.",0.06578947368421052
"His spine was crookened, and his head appeared buried in his breast.","His spine was crookened, and his head appeared buried in his breast.",0.0
The      general character of his face seemed to appertain to the middle period of life; but a closer      inspection enabled the beholder to detect in it marks of extreme old age.,The general character of his face seemed to appertain to the middle period of life; but a closer inspection enabled the beholder to detect in it marks of extreme old age.,0.05555555555555555
"The nose was broad      and flat, like that of an ourang-outang; the resemblance to which animal was heightened by a      very long upper lip, projecting jaws, almost total absence of chin, and a retreating forehead.","The nose was broad and flat, like that of an ourang-outang; the resemblance to which animal was heightened by a very long upper lip, projecting jaws, almost total absence of chin, and a retreating forehead.",0.046296296296296294
"The little old man’s complexion was dull and swarthy, but his eyes were keen and sparkling.","The little old man’s complexion was dull and swarthy, but his eyes were keen and sparkling.",0.0
His attire was as singular as his person.,His attire was as singular as his person.,0.0
"Having recently served as double to a famous      demon-dwarf at the Surrey Theatre, he had become possessed of a cast-off pair of tawny tights,      an elastic shirt of the same material and complexion, to the arms of which little green      bat-like wings were attached, while a blood-red tunic with vandyke points was girded round his      waist.","He was now clothed in a jerkin of grey serge, fashioned like the garments worn by the common people in Elizabeth's reign, and wore a trencher-cap on his head.",0.7478510028653295
"In this strange apparel his diminutive limbs were encased, while additional warmth was      afforded by the greatcoat already mentioned, the tails of which swept the floor after him like      a train.","In this strange apparel his diminutive limbs were encased, while additional warmth was afforded by the great-coat already mentioned, the tails of which swept the floor after him like a train.",0.055
"Having silenced his dogs with some difficulty, Mr.","Having silenced his dogs with some difficulty, Mr.",0.0
"Ginger burst into a roar of laughter,      excited by the little old man’s grotesque appearance, in which he was joined by the Tinker; but      the Sandman never relaxed a muscle of his sullen countenance.","Ginger burst into a roar of laughter, excited by the little old man’s grotesque appearance, in which he was joined by the Tinker ; but the Sandman never relaxed a muscle of his sullen countenance.",0.05365853658536585
"Their hilarity, however, was suddenly checked by an inquiry from the dwarf, in a shrill, odd      tone, “Whether they had sent for him only to laugh at him?”     “Sartainly not, deputy,” replied the Tinker.","Their hilarity, however, was suddenly checked by an inquiry from the dwarf, in a shrill, odd tone, “ Whether they had sent for him only to laugh at him ?”  “ Sartainly not, deputy,” replied the Tinker.",0.04854368932038835
"“Here, lazy-bones, glasses o’ rum-an’-vater, all      round.”     The drowsy youth bestirred himself to execute the command.","“ Here, lazy-bones, glasses o’ rum-an’-vater, all round.”  The drowsy youth bestirred himself to execute the command.",0.07258064516129033
"The spirit was brought; water was      procured from the boiling copper; and the Tinker handed his guest a smoking rummer, accompanied      with a polite request to make himself comfortable.","The spirit was brought ; water was procured from the boiling copper; and the Tinker handed his guest a smoking rummer, accompanied with a polite request to make himself comfortable.",0.05789473684210526
"Opposite the table at which the party were seated, it has been said, was a staircase—old and      crazy, and but imperfectly protected by a broken hand-rail.","Opposite the table at which the party were seated, it has been said, was a staircase—old and crazy, and but imperfectly protected by a broken hand-rail.",0.03184713375796178
"Midway up it stood a door equally      dilapidated, but secured by a chain and lock, of which Old Parr, as deputy-chamberlain, kept      the key.","Midway up it stood a door, equally dilapidated, but secured by a chain and lock, of which Old Parr, as deputy-chamberlain, kept the key.",0.07586206896551724
"Beyond this point the staircase branched off on the right, and a row of stout wooden      banisters, ranged like the feet of so many cattle, was visible from beneath.","Beyond this point, the staircase branched off on the right, and a row of stout wooden banisters, ranged like the        THE HAND AND THE CLOAK.",0.28313253012048195
"Ultimately, the      staircase reached a small gallery, if such a name can be applied to a narrow passage      communicating with the bedrooms, the doors of which, as a matter of needful precaution, were      locked outside; and as the windows were grated, no one could leave his chamber without the      knowledge of the landlord or his representative.","Ultimately, the staircase reached a small gallery, if such a name can be applied to a narrow passage, communicating with the bedrooms, the doors of which, as a matter of needful precaution, were locked outside; and as the windows were grated, no one could leave his chamber without the knowledge of the landlord or his representative.",0.056657223796033995
"No lights were allowed in the bedrooms, nor in      the passage adjoining them.","No lights were allowed in the bedrooms, nor in the passage adjoining them.",0.06329113924050633
"Conciliated by the Tinker’s offering, Old Parr mounted the staircase, and planting himself      near the door, took off his greatcoat, and sat down upon it.","Conciliated by the Tinker’s offering, Old Parr mounted the staircase, and planting himself near the door, took off his great-coat, and sat down upon it.",0.038461538461538464
"His impish garb being thus more      fully displayed, he looked so unearthly and extraordinary that the dogs began to howl      fearfully, and Ginger had enough to do to quiet them.","His impish garb being thus more fully displayed, he looked so unearthly and extraordinary that the dogs began to howl fearfully, and Ginger had enough to do to quiet them.",0.055248618784530384
"Silence being at length restored, the Tinker, winking slyly at his companions, opened the      conversation.","Silence being at length restored, the Tinker, winking slyly at his companions, opened the conversation.",0.046296296296296294
"“I say, deputy,” he observed, “ve’ve bin havin’ a bit o’ a dispute vich you can settle for      us.”     “Well, let’s see,” squeaked the dwarf.","“ T say, deputy,” he observed, “ ve’ve bin havin’ a bit o’ a dispute vich you can settle for us.”  “ Well, let’s see,” squeaked the dwarf.",0.07692307692307693
"“What is it?”     “Vy, it’s relative to your age,” rejoined the Tinker.","“ What is it?”  “ Vy, it’s relative to your age,” rejoined the Tinker.",0.056338028169014086
"“Ven wos you born?”     “It’s so long ago, I can’t recollect,” returned Old Parr rather sulkily.","Ven wos you born?”  “ Tt’s so long ago, I can't recollect,” returned Old Parr, rather sulkily.",0.07291666666666667
"“You must ha’ seen some changes in your time?” resumed the Tinker, waiting till the little      old man had made some progress with his grog.","“ You must ha’ seen some changes in your time ?” resumed the Tinker, waiting till the little old man had made some progress with his grog.",0.04964539007092199
"“I rayther think I have—a few,” replied Old Parr, whose tongue the generous liquid had      loosened.","“ Trayther think I have—a few,” replied Old Parr, whose tongue the generous liquid had loosened.",0.06930693069306931
"“I’ve seen this great city of London pulled down, and built up again—if that’s      anything.","“I’ve seen so much, and heard so much, that my brain is quite addled.",0.6451612903225806
"I’ve seen it grow, and grow, till it has reached its present size.","I’ve seen it grow, and grow, till it has reached its present size.",0.0
"You’ll scarcely      believe me, when I tell you, that I recollect this Rookery of ours—this foul vagabond      neighbourhood—an open country field, with hedges round it, and trees.","You'll scarcely believe me, when I tell you, that I recollect this Rookery of ours—this foul vagabond neighbourhood—an open country field, with hedges round it, and trees.",0.06077348066298342
And a lovely spot it was.,And a lovely spot it was!,0.04
"Broad Saint Giles’s, at the time I speak of, was a little country village, consisting of a few      straggling houses standing by the roadside, and there wasn’t a single habitation between it and      Convent Garden (for so the present market was once called); while that garden, which was fenced      round with pales, like a park, extended from Saint Martin’s Lane to Drury House, a great      mansion situated on the easterly side of Drury Lane, amid a grove of beautiful timber.”     “My eyes!” cried Ginger, with a prolonged whistle; “the place must be preciously      transmogrified indeed!”     “If I were to describe the changes that have taken place in London since I’ve known it, I      might go on talking for a month,” pursued Old Parr.","Broad Saint Giles’s, at the time I speak of, was a little country village, consisting of a few straggling houses, standing by the roadside, and there wasn’t a single habitation between it and Conyent-garden (for so the present market was once called); while that garden, which was fenced round with pales, like a park, extended from Saint Martin’s-lane to Drury-house, a great mansion situated on the easterly side of Drary-lane, amid a grove of beautiful timber.” ~  “ My eyes!” cried Ginger, with a prolonged whistle ; “the place must be preciously transmogrified indeed !”  “Tf I were to describe the changes that have taken place in London since I’ve known it, I might go on talking for a month,” pursued Old Parr.",0.06684491978609626
“The whole aspect of the place is altered.,‘The whole aspect of the place is altered.,0.023809523809523808
The Thames itself is unlike the Thames of old.,The Thames itself is unlike the Thames of old.,0.0
"Its waters were once as clear and bright above      London Bridge as they are now at Kew or Richmond; and its banks, from Whitefriars to Scotland      Yard, were edged with gardens.","Its waters were once as clear and bright above London-bridge as they are now at Kew or Richmond; and its banks, from Whitefriars to Scotland-yard, were edged with gardens.",0.07734806629834254
"And then the thousand gay wherries and gilded barges that      covered its bosom—all are gone—all are gone!”     “Those must ha’ been nice times for the jolly young vatermen vich at Black friars wos used      for to ply,” chanted the Tinker; “but the steamers has put their noses out o’ joint.”     “True,” replied Old Parr; “and I, for one, am sorry for it.","53  the Tinker; “but the steamers has put their noses out o’ joint.”  “ True,” replied Old Parr; “and I, for one, am sorry for it.",0.6452513966480447
"Remembering, as I do, what the      river used to be when enlightened by gay craft and merry company, I can’t help wishing its      waters less muddy, and those ugly coal-barges, lighters, and steamers away.","Remembering, as I do, what the river used to be when enlightened by gay craft and merry company, I can't help wishing its waters less muddy, and those ugly coalbarges, lighters, and steamers, away.",0.06280193236714976
"London is a mighty      city, wonderful to behold and examine, inexhaustible in its wealth and power; but in point of      beauty it is not to be compared with the city of Queen Bess’s days.","London is a mighty city, wonderful to behold and examine, inexhaustible in its wealth and power; but in point of beauty, it is not to be compared with the city of Queen Bess’s days.",0.05789473684210526
"You should have seen the      Strand then—a line of noblemen’s houses—and as to Lombard Street and Gracechurch Street, with      their wealthy goldsmiths’ shops—but I don’t like to think of ’em.”     “Vell, I’m content vith Lunnun as it is,” replied the Tinker, “‘specially as there ain’t much      chance o’ the ould city bein’ rewived.”     “Not much,” replied the dwarf, finishing his glass, which was replenished at a sign from the      Tinker.","You should have seen the Strand then—a line of noblemen’s houses— and as to Lombard-street and Gracechurch-street, with their wealthy goldsmiths’ shops—but I don’t like to think of ’em.””  “ Vell, I'm content vith Lunnun as it is,” replied the Tinker, “specially as there ain't much chance o’ the ould city bein’ rewived.”  “ Not much,” replied the dwarf, finishing his glass, which was replenished at a sign from the Tinker.",0.07589285714285714
"“I s’pose, my wenerable, you’ve seen the king as bequeathed his name to these pretty      creaters,” said Ginger, raising his coat-pockets, so as to exhibit the heads of the two little      black-and-tan spaniels.","“T s'pose, my wenerable, you've seen the king as bequeathed his name to these pretty creaters,” said Ginger, raising his coat-pockets, so as to exhibit the heads of the two little black-and-tan spaniels.",0.06103286384976526
“What!,“ What!,0.16666666666666666
old Rowley?” cried the dwarf—“often.,“I believe that black gentleman to bh——”  “ What !—who ?” demanded Thorneycroft.,1.8333333333333333
"I was page to his favourite mistress, the Duchess      of Cleveland, and I have seen him a hundred times with a pack of dogs of that description at      his heels.”     “Old Rowley wos a king arter my own ‘art,” said Ginger, rising and lighting a pipe at the      fire.","I was page to his favourite mistress, the Duchess of Cleveland, and I have scen him a hundred times with a pack of dogs of that description at his heels.”  “Qld Rowley wos a king arter my own ’art,” said Ginger, rising and lighting a pipe at the fire.",0.07806691449814127
“He loved the femi-  nine   specious as well as the ca-  nine   specious.,‘“ He loved the femi          54 AURIOL.,0.6164383561643836
"Can      you tell us anythin’ more about him?”     “Not now,” replied Old Parr.","Can you tell us anythin’ more about him ?”  “ Not now,” replied Old Parr.",0.11392405063291139
"“I’ve seen so much, and heard so much, that my brain is quite      addled.","“I’ve seen so much, and heard so much, that my brain is quite addled.",0.06756756756756757
"My memory sometimes deserts me altogether, and my past life appears like a dream.","My memory sometimes deserts me altogether, and my past life appears like adream.",0.012345679012345678
"Imagine what my feelings must be, to walk through streets, still called by the old names, but      in other respects wholly changed.","Imagine what my feelings must be, to walk through streets, still called by the old names, but in other respects wholly changed.",0.03787878787878788
Oh!,Oh!,0.0
"if you could but have a glimpse of Old London, you would      not be able to endure the modern city.",The jokes of this party would have split your sides—their laughter would have had the same effect on your ears.,0.82
"The very atmosphere was different from that which we now      breathe, charged with the smoke of myriads of sea-coal fires; and the old picturesque houses      had a charm about them, which the present habitations, however commodious, altogether      want.”     “You talk like one o’ them smart chaps they calls, and werry properly, penny-a-liars,”      observed Ginger.","if you could but have a glimpse of Old London, you would not be able to endure the modern city, The very atmosphere was different from that which we now breathe, charged with the smoke of myriads of sea-coal fires; and the old picturesque houses had a charm about them, which the present habitations, however commodious, altogether want.”  “ You talk like one o’ them smart chaps they calls, and werry properly, penny-a-liars,” observed Ginger.",0.3216216216216216
"“But you make me long to ha’ lived i’ those times.”     “If you   had   lived in them, you would have belonged to Paris Garden, or the      bull-baiting and bear-baiting houses in Southwark,” replied Old Parr.","“ But you make me long to ha’ lived i’ those times.”  “Tf you had lived in them, you would have belonged to Paris-garden, or the bull-baiting and bear-baiting houses in Southwark,” replied Old Parr.",0.07655502392344497
“I’ve seen fellows just      like you at each of those places.,“I’ve seen fellows just like you at each of those places.,0.08064516129032258
"Strange, though times and fashions change, men continue the      same.","Strange, though times and fashions change, men continue the same.",0.07142857142857142
I often meet a face that I can remember in James the First’s time.,I often meet a face that I can remember in James the First’s time.,0.0
"But the old places are      gone—clean gone!”     “Accordin’ to your own showin’, my wenerable friend, you must ha’ lived uppards o’ two      hundred and seventy year,” said Ginger, assuming a consequential manner.","But the old places are gone—clean gone !”  “ Accordin’ to your own showin’, my wenerable friend, you must ha’ lived uppards o’ two hundred and seventy year,” said Ginger, assuming a consequential manner.",0.06542056074766354
"“Now, doorin’ all that      time, have you never felt inclined to kick the bucket?”     “Not the least,” replied Old Parr.","“ Ain't there no sort o’ clue?”  “ None votiver, as I can perceive,” said the Tinker.",0.7295081967213115
“My bodily health has been excellent.,“ My bodily health has been excellent.,0.02702702702702703
"But, as I have just      said, my intellects are a little impaired.”     “Not a little, I should think,” replied Ginger, hemming significantly.","But, as I have just said, my intellects are a little impaired.”  “Not a little, I should think,” replied Ginger, hemming significantly.",0.055944055944055944
"“I don’t know vether      you’re a deceivin’ of us or yourself, my wenerable; but von thing’s quite clear—you         can’t   have lived all that time.","“I don’t know vether you're a deceivin’ of us or yourself, my wenerable; but von thing’s quite clear —you can’t have lived all that time.",0.11258278145695365
"It’s not in nater.”     “Very well, then—I haven’t,” said Old Parr.","It’s not in nater.”  “ Very well, then—I haven't,” said Old Parr.",0.05970149253731343
"And he finished his rum-and-water, and set down the glass, which was instantly filled again      by the drowsy youth.","And he finished his rum-and-water, and set down the glass, which was instantly filled again by the drowsy youth.",0.042735042735042736
"“You’ve seen some picters o’ Old Lunnon, and they’ve haanted you in your dreams, till you’ve      begun to fancy you lived in those times,” said Ginger.","‘  “ You've seen some picters o’ Old Lunnun, and they've haanted you in your dreams, till you've begun to fancy you lived in those times,” said Ginger.",0.08552631578947369
"“Very likely,” replied Old Parr—“very likely.”     There was something, however, in his manner calculated to pique the dog-fancier’s      curiosity.","“Very likely,” replied Old Parr— very likely.”  There was something, however, in his manner calculated to pique the dog-fancier’s curiosity.",0.060810810810810814
"“How comes it,” he said, stretching out his legs, and arranging his neckcloth,—“how comes it,      if you’ve lived so long, that you ain’t higher up in the stirrups—better off, as folks      say?”     The dwarf made no reply, but covering his face with his hands, seemed a prey to deep emotion.","“ How comes it,” he said, stretching out his legs, and arranging his neckcloth,—“ how comes it, if you've lived so long, that you ain’t higher up in the stirrups—better off, as folks say?”  The dwarf made no reply, but covering his face with his hands, seemed a prey to deep emotion.",0.05442176870748299
"After a few moments’ pause, Ginger repeated the question.","After a few moments’ pause, Ginger repeated the question.",0.0
"“If you won’t believe what I tell you, it’s useless to give an answer,” said Old Parr,      somewhat gruffly.","“Tf you won't believe what I tell you, it’s useless to give an answer,” said Old Parr, somewhat gruffly.",0.06422018348623854
"“Oh yes,   I   believe you, deputy,” observed the Tinker, “and so does the Sandman.”     “Well, then,” replied the dwarf, “I’ll tell you how it comes to pass.","“Oh yes, I believe you, deputy,” observed the Tinker ; “and so does the Sandman.”  “ Well, then,” replied the dwarf, “Tl tell you how it           56 AURIOL.",0.189873417721519
Fate has been against      me.,Fate has been against me.,0.16666666666666666
"I’ve had plenty of chances, but I never could get on.","I’ve had plenty of chances, but I never could get on.",0.0
"I’ve been in a hundred different      walks of life, but they always led down hill.","I’ve been in a hundred different walks of life, but they always led down hill.",0.060240963855421686
"It’s my destiny.”     “That’s hard,” rejoined the Tinker—“werry hard.","It’s my destiny.”  “ That's hard,” rejoined the Tinker—“werry hard.",0.057971014492753624
"But how d’ye account for livin’ so long?” he      added, winking as he spoke to the others.","But how d’ye account for livin’ so long ?” he added, winking as he spoke to the others.",0.06593406593406594
"“I’ve already given you an explanation,” replied the dwarf.","“ It is,” replied the prisoner.",0.711864406779661
"“Av, but it’s a cur’ous story, and I vants my friends to hear it,” said the Tinker, in a      coaxing tone.","“ Ay, but it’s a cur’ous story, and I vants my friends to hear it,” said the Tinker, in a coaxing tone.",0.06542056074766354
"“Well then, to oblige you, I’ll go through it again,” rejoined the dwarf.","“Well then, to oblige you, I'll go through it again,” rejoined the dwarf.",0.0136986301369863
"“You must know I      was for some time servant to Doctor Lamb, an old alchemist, who lived during the reign of good      Queen Bess, and who used to pass all his time in trying to find out the secret of changing lead      and copper into gold.”     “I’ve known several indiwiduals as has found out that secret, wenerable,” observed Ginger.","‘“ You must know I was for some time servant to Doctor Lamb, an old alchemist, who lived during the reign of good Queen Bess, and who used to pass all his time in trying to find out the secret of changing lead and copper into gold.”  “Tve known several indiwiduals as has found out that secret, wenerable,” observed Ginger.",0.06470588235294118
"“And ve calls ’em smashers, nowadays—not halchemists.”     “Doctor Lamb’s object was actually to turn base metal into gold,” rejoined Old Parr, in a      tone of slight contempt.","‘And ve calls ’em smashers, now-a-days—not halchemists.”  “ Doctor Lamb’s object was actually to turn base metal into gold,” rejoined Old Parr, ina tone of slight contempt.",0.06741573033707865
“But his chief aim was to produce the elixir of long life.,“ But his chief aim was to produce the Elixir of Long Life.,0.06896551724137931
"Night and      day he worked at the operation;—night and day I laboured with him, until at last we were both      brought to the verge of the grave in our search after immortality.","Night and day he worked at the operation ;—night and day I laboured with him, until at last we were both brought to the verge of the grave in our search after immortality.",0.06111111111111111
"One night—I remember it      well,—it was the last night of the sixteenth century,—a young man, severely wounded, was      brought to my master’s dwelling on London Bridge.","One night—I remember it well,—it was the last night of the sixteenth century,—a young man, severely wounded, was brought to my master’s dwelling on London-bridge.",0.06976744186046512
"I helped to convey him to the laboratory,      where I left him with the doctor, who was busy with his experiments.","I did so;     aud doubting the efficacy of the experiment, left it to work, while I went forth to breathe the air at my window.",0.7739130434782608
"My curiosity being      aroused, I listened at the door, and though I could not distinguish much that passed inside, I      heard sufficient to convince me that Doctor Lamb had made the grand discovery, and succeeded in      distilling the elixir.","My curiosity being aroused, I listened at the door, and though I could not distinguish much that passed inside, I heard sufficient to convince me that Doctor Lamb had made the grand discovery, and succeeded in distilling the elixir.",0.06072874493927125
"Having learnt this, I went down-stairs, wondering what would next ensue.","Having learnt this, I went down stairs, wondering what would next ensue.",0.013888888888888888
"Half-an-hour elapsed, and while the bells were ringing in the new year joyfully, the young man      whom I had assisted to carry up-stairs, and whom I supposed at death’s door, marched down as      firmly as if nothing had happened, passed by me, and disappeared, before I could shake off my      astonishment.","Half an hour elapsed, and while the bells were ringing in the new year joyfully, the young man whom I had assisted to carry up-stairs, and whom I supposed at death’s door, marched down as firmly as if nothing had happened, passed by me, and disappeared, before I could shake off my astonishment.",0.054838709677419356
"I saw at once he had drunk the elixir.”     “Ah!—ah!” exclaimed the Tinker, with a knowing glance at his companions, who returned it with      gestures of equal significance.","I saw at once he had drunk the elixir.”  “ Ah !—ah!” exclaimed the Tinker, with a knowing glance at his companions, who returned it with gestures of equal significance.",0.05172413793103448
"“As soon as he was gone,” pursued the dwarf, “I flew to the laboratory, and there, extended      on the floor, I found the dead body of Doctor Lamb.","One night—I remember it well,—it was the last night of the sixteenth century,—a young man, severely wounded, was brought to my master’s dwelling on London-bridge.",0.8243243243243243
"I debated with myself what to do—whether to      pursue his murderer, for such I accounted the young man; but, on reflection, I thought the      course useless.","I debated with myself what to do—whether to pursue his murderer, for such I accounted the young man; but, on reflection, I thought the course useless.",0.0625
I next looked round to see whether the precious elixir was gone.,I next looked round to see whether the precious elixir was gone.,0.0
"On the table      stood a phial, from which a strong spirituous odour exhaled; but it was empty.","On the table stood a phial, from which a strong spirituous odour exhaled; but it was empty.",0.052083333333333336
"I then turned my      attention to a receiver, connected by a worm with an alembic on the furnace.","I then turned my attention to a receiver, connected by a worm with an alembic on the furnace.",0.05102040816326531
"On examining it, I      found it contained a small quantity of a bright transparent liquid, which, poured forth into a      glass, emitted precisely the same odour as the phial.","On examining it, I found it contained a small quantity of a bright transparent liquid, which, poured forth into a glass, emitted precisely              58 AURIOL.",0.1864406779661017
"Persuaded this must be the draught of      immortality, I raised it to my lips; but apprehension lest it might be poison stayed my hand.","Persuaded this must be the draught of immortality, I raised it to my lips; but apprehension lest it might be poison stayed my hand.",0.03676470588235294
"Reassured, however, by the thought of the young man’s miraculous recovery, I quaffed the      potion.","Reassured, however, by the thought of the young man’s miraculous recovery, I quaffed the potion.",0.04950495049504951
"It was as if I had swallowed fire, and at first I thought all was over with me.","It was as if I had swallowed fire, and at first I thought all was over with me.",0.0
"I      shrieked out; but there was no one to heed my cries, unless it were my dead master, and two or      three skeletons with which the walls were garnished.","I shrieked out; but there was no one to heed my cries, unless it were my dead master, and two or three skeletons with which the walls were garnished.",0.06289308176100629
"And these, in truth, did seem to hear me;      for the dead corpse opened its glassy orbs, and eyed me reproachfully; the skeletons shook      their fleshless arms and gibbered; and the various strange objects, with which the chamber was      filled, seemed to deride and menace me.","And these, in truth, did seem to hear me; for the dead corpse opened its glassy orbs, and eyed me reproachfully; the skeletons shook their fleshless arms and gibbered; and the various strange objects with which the chamber was filled, seemed to deride and menace me.",0.05673758865248227
"The terror occasioned by these fantasies, combined with      the potency of the draught, took away my senses.","The terror occasioned by these fantasies, combined with the potency of the draught, took away my senses.",0.045871559633027525
"When I recovered, I found all tranquil.","When I recovered, I found all tranquil.",0.0
"Doctor      Lamb was lying stark and stiff at my feet, with an expression of reproach on his fixed      countenance; and the skeletons were hanging quietly in their places.","Doctor Lamb was lying stark and stiff at my fect, with an expression of reproach on his fixed countenance; and the skeletons were hanging quietly in their places.",0.06395348837209303
"Convinced that I was proof      against death, I went forth.","Convinced that I was proof against death, I went forth.",0.08333333333333333
But a curse went with me!,But a curse went with me!,0.0
"From that day to this I have      lived, but it has been in such poverty and distress, that I had better far have died.","From that day to this, I have lived, but it has been in such poverty and distress, that I had better far have died.",0.05042016806722689
"Besides,      I am constantly haunted by visions of my old master.","Besides, I am constantly haunted by visions of my old master.",0.07575757575757576
"He seems to hold converse with me—to lead      me into strange places.”     “Exactly the case with the t’other,” whispered the Tinker to the Sandman.","He seems to hold converse with me—to lead me into strange places.”  “ Exactly the case with the t’other,” whispered the Tinker to the Sandman.",0.053691275167785234
"“Have you ever, in      the coorse o’ your long life, met the young man as drank the ‘lixir?” he inquired of the      dwarf.","“ Haye you ever, in the coorse o’ your long life, met the young man as drank the ’lixir?” he inquired of the dwarf.",0.10483870967741936
"“Never.”     “Do you happen to rekilect his name?”     “No; it has quite escaped my memory,” answered Old Parr.","“What are your qualifications?” demanded Trigge— “ what are your qualifications ?”  “I fancy I understand something of the business,” replied the little man.",1.1081081081081081
"“Should you rekilect it, if you heerd it?” asked the Tinker.","“ Should you rekilect it, if you heerd it?” asked the Tinker.",0.016666666666666666
"“Perhaps I might,” returned the dwarf; “but I can’t say.”     “Wos it Auriol Darcy?” demanded the other.","“ Perhaps I might,” returned the dwarf; “ but I can’t say.”  “ Wos it Auriol Darcy ?” demanded the other.",0.057692307692307696
"“That   was   the name,” cried Old Parr, starting up in extreme surprise.","“ That was the name,” cried Old Parr, starting up in extreme surprise.",0.0684931506849315
“I heard      Doctor Lamb call him so.,‘I heard Doctor Lamb call him so.,0.15789473684210525
"But how, in the name of wonder, do you come to know it?”     “Ve’ve got summat, at last,” said the Tinker, with a self-applauding glance at his      friends.","But how, in the name of wonder, do you come to know it?”  “ Ve've got summat, at last,” said the Tinker, with a self-applauding glance at his friends.",0.05732484076433121
