gold_sent,ocr_sent,CER
"“Vell, she sent four pound, and I put up with it,” pursued Ginger; “@@but about a month arterwards she loses her favourite a@gin, and, strange to say, I finds it.","@Vell, she sent four pound, and I put up with it,@ pursued Ginger; `` but about a month arterwards she loses her favourite asgin, and, strange to say, I finds it.",0.037037037037037035
"The same game is played over agin, and she comes down with another four pound.","The same game is played o@er agin, and she comes down with another four pound.",0.01282051282051282
"But she takes care this time that I shan’t repeat the trick; for no sooner does she obtain persession of her favourite than she embarks in the steamer for France, in the hope of keeping her dog safe there.”@ “Oh!","But she takes care this timo that I sh'n't repeat the trick; for no sooner does she obtain persession of her fa@ourite than she embarks in the steamer for France, in the hope of keeping her dog safe there.'' @Oh1",0.03773584905660377
"@ Miss Bailey, unfortinate Miss Bailey@!—Fol-de-riddle-tol-ol-lol—unfortinate Miss Bailey!”@ sang the Tinker.","t Miss Bailey, unfortin@te Miss Bailoy 1-Fol-de@riddle-tol-ol-lol-unfortinate Miss Bailcyl'' sang the Tinker.",0.11009174311926606
"“But there’s dog-fanciers in France, ain’t there@?”@ asked the Sandman.","@But there's dog-fanciers in France, ain't thore 7'' asked tho Sandman.",0.1267605633802817
"“Lor’ bless ‘ee, yes,”@ replied Ginger; “there’s as many fanciers i’ France as here.","@Lor' bless 'ee, yes,'' replied Ginger; @there@s as many fanciers i' Fr@nce as here.",0.10714285714285714
"Vy, ve drives a smartish trade wi’ them through them foreign steamers.","Vy, ve drives a smartish trade wi' them through them foreign steamers.",0.014285714285714285
There’s scarcely a steamer as leaves the port o’ London but takes out a cargo o’ dogs.,There's scarcely a steamer as le@ves the port o' London but takes out a cargo o' dogs.,0.046511627906976744
"V@e sells ’em to the stewards, stokers, and sailors—cheap—and no questins asked.","Voe sells 'em to thc stewards, stokers, and sailors-cheap-and no questins asked.",0.0625
"They goes to Ostend, Antverp, Rotterdam, Hamburg, and sometimes to Havre.","They goes to Ostend, Antverp, Rotterdam, Hamburg, and sometimes to Havre.",0.0
"There’s a Mounseer Coqquilu as comes over to buy dogs, and ve takes ’em to him at a house near Billinsgit market.”@ “@Then you’re alvays sure o’ a ready market somehow,”@ observed the Sandman.","There's a Mounseer Coqquilu as comes o@er to buy dogs, and ve takes 'em to him at a house@near Billinsgit market.'' e Then you're alvays sure o' a ready markot somehow,'' obser@ed the Sandman.",0.07291666666666667
"“@@@@@@@@@@@@@@@@@@@@@Sartin,” replied Ginger, “@cos the law’s so kind to us.","TIE DOG-FANCIER. 43 t Sartin,@ replied Ginger, ``cos the law's so kind to ns.",0.35064935064935066
"Vy, bless you, a perliceman can’t detain us, even if he knows ve’ve a@ stolen dog in our persession, and ve svears it’s our own; and yet he’d stop you in a minnit if he seed you with a suspicious-lookin’ bundle under your arm.","Vy, bless you, a perliceman can't detain us, even if h@ knows ve've as stolen dog in our persession, and vo s@ears it's our own; and yet he'd stop you in a minnit if he seed you with a suspicious-lookin' bundle under your arm.",0.03982300884955752
"Now, jist to show you the differ@ence atwixt the two perfessions@:—@I steals a dog—walue, maybe, fifty pound, or p’raps more.","Now, jist to show you the differoence atwixt tho two perfessions :--I steals a dog-walue, maybe, fifty pound, or p'raps more.",0.056
"Even if I’m catched i’ the fact I may get fined twenty pound, or have six months’ imprisonment; vile, if you steals an old fogle, walue three fardens, you’ll get seven years abroad, to a dead certainty.”@ “That seems hard on us,”@ observed the Sandman@ reflectively.","E@en if @Tm catched i' the fact I may get fined twenty pound, or have six months' imprisonment; vile, if you steals an old fogle, walue three farlens, you'll get seven years abroad, to a desd certainty.'' @That seems hard on us,'' observed tho Sandman, re@lectisely.",0.06390977443609022
“It’s the law !”@ exclaimed Ginger@ triumphantly.,"@It's tho law 1'' exclaimed Ginger, triumphantly.",0.14285714285714285
"“@Now, ve generally escapes by payin’ the fine, ‘cos our pals goes and steals more dogs to raise the money.","' Now, ve generally escapes by payin' the fine, 'cos our pals goes and steals more dogs to raise the money.",0.037383177570093455
Ve alvays stands by each other.,Vo alvays stands by each other.,0.03225806451612903
"There’s a reg’lar horganisation among us; so ve can alvays bring vitnesses to svear vot ve likes, and ve so puzzles the beaks, that the case gets dismissed, and the constable says, ‘Vich party shall I give the dog to, your vorship?’ Upon vich, the beak replies, a-shakin’ of his vise noddle, ‘Give it to the person in whose persession it was found.","Thore's a reg'lar horganisation among us; so ve can alvays bring vitnesses to s@ear @ot ve likes, and ve so puzzles the beaks, that the case gets dismissed, and the constable says, @Vich party shall I give the dog to, your vorship7' Upon vich, the beak replies, a-shakin' of his vise noddle, @Gi@e it to the person in whoso persession it was found.",0.034482758620689655
"I have nuffin’ more to do vith it.’ In course the dog is delivered up to us.”@ “The law seems made for dog-fanciers,”@ remarked the Tinker.","I have nuffin' more to do vith it.' In course the dog is deli@ered up to us.'' IThe law seems made for dog-fanciers,'' remarked tha Tinkor.",0.07194244604316546
“@Wot d’ye think o’ this?” pursued Ginger.,e wot d@ye think o' this'' pursued Ginger.,0.16666666666666666
"“I wos a-standin’ at the corner o’ Gray’s Inn Lane vith some o’ my p@als near a coach-stand, ven a lady passes by vith this here @@@@@@@@@@@dog—an’ a beauty it is, a real long-eared Charley—a follerin’ of her.","@I wos a@standin' at the corner o' Gray's Inn-lane vith some o' my puals near a coach-stand, ven a lady passes by vith this hera 46 AUnIoL. dog-an' a beauty it is, a real long-eared Charley-a follerin' of her.",0.11961722488038277
"Vell, the moment I spies it, I unties my apron, whips up the dog, and covers it up in a trice.","Vell, the moment I spies it, I unties my apron, wlips up the dog, and eorers it up in a trice.",0.031914893617021274
"Vell, the lady sees me, an’ giv@es me in charge to a perliceman.","VaIl@ the lady secs me, an' givres me in charge to a perliceman.",0.09375
But that si’nifies nuffin’.,But that si'nifies nuffin'.,0.07407407407407407
"I brings six vitnesses to svear the dog vos mine, and I actually had it since it vos a blind little puppy; and, wot’s more, I brings its mother , and that settles the pint.","I brings six vitncsses to s@e@r the dog vos mine, and I actually had it since it vos a blinl littlo puppy; and, wot's more, I brings its mother@, and that settles the pint.",0.040697674418604654
@So in course I’m discharged; the dog is given up to me; and the lady goes avay lamentin’.,fSo in course @@m discharged; the dog is given up to no; and the lady goes avay lamentin'.,0.06666666666666667
"I then plays the amiable, an’ offers to sell it her for twenty guineas, seein’ as how she had taken a fancy to it; but she von’t bite.","I thon plays the amiable, an' offers to sell it her for t@enty guineas, seein' as how she hsd taken a fa@ey to it; but she von't bite.",0.05970149253731343
"So if I don’t sell it next week, I shall send it to M@ounseer Coqquilu.","So if I don't sell it next week, I shall send it to MIounseer Coqquilu.",0.028169014084507043
"The only vay you can go wrong is to steal a dog wi’ a collar on, for if yo@u do, you may get seven years’ transportation for a bit o’ leather and a brass plate vorth a shillin’, vile the animal, though vorth a hundred pound, can’t hurt you. There’s@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ law again—ha, ha!” “Dog-fancier’s law!” laughed the Sandman.","The only vay you can go wrong is to steal a dog wi' a collar on, for if yonu do, you may get se@en yenr@' transportation for a bit o' leather and a brass plate @orth a shillin', vile the animal, tlough vorth a lnndred pound, can't hurt you. There's lau againha, la1'' Dog-fancier's law@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ @@I'' laughed the Sandman.",0.23976608187134502
"“Some of the Fancy is given to cruelty,”@ pursued Ginger, “@and crops a dog’s ears, or pulls out his teeth to disguise him; but I’m too fond o’ the animal for that.","@Some of the Fancy is gi@cn to cruelty,'' pursucd Ginger, ``anl crops a dog's ears, or pulls out his teeth to lisguise him; but I@m too fond o' the animal for that.",0.07926829268292683
"I may frighten old ladies some@times, as I told you afore, but I never seriously hurts their pets.","I may frightcn old ladics so@ectimes, as I told you afore, but I never seriously @urts thcir pets.",0.061224489795918366
"Nor did I ever kill a dog for his skin, as some on ’em does.”@ “And you’re always sure o’ gettin’ a dog, if you vants it, I s’pose?”@ inquired the Tinker.","Nor did I e@er kill@a dog for @is skin, as so@o on 'em doos.'' @And you're nlways sure o' gettin' a dog, if you vants it, I s'pose7'' inquired t@l Tinker.",0.12987012987012986
"“Alvays,”@ replied @Ginger.","@Al@ays,'' replied CGingcr.",0.2222222222222222
“No man’s dog is safe.,@No man's dog is safe.,0.09090909090909091
"I don’t care how he’s kept, ve’re sure to have him at last.","I don't care how he@s kept, @e'ro sure to la@e @im at last.",0.13559322033898305
"V@@@@@@@@@@@@@@@@@@@@@e feels our vay with the sarv@ents, and finds out from them the walley the master or missis sets on the dog, and soon after that the animal’s gone.","TIIE D0G-FANCIER. 47 We feels onr vay with the sarvrents, and finds out from them the walley the master or missis sets on t@e dog, and soon after that the animal@s gone.",0.15384615384615385
"Vith a bit o’ liver, prepared in my partic’lar vay, I can tame the fiercest dog as ever barked, take him off his chain, an’ bring him arter me at a gallop.” “And do respectabl@e parties ever buy dogs knowin’ the@y’re stolen@?” inquired the Tinker.","Vith a bit o' li@er, preparel in my partic'lar vay, I can tame the fiercest dog as ever barked, take him off his chain, an' bring him arter me at a gallop.' @And do respectabloe parties e@er buy doge k@owin' thecy're stolen 1' inquired the Tinker.",0.06882591093117409
"“Ay, to be sure,”@ replied Ginger; “@sometimes first-rate nobs.","'Ay, to be sure,'' replied Ginger; ` sometimes first@rate nobs.",0.09523809523809523
"They put us up to it themselves; they’ll say, ‘I’ve jist left my Lord So-and-So’s, and there I seed a couple o’ the finest pointers I ever clapped eyes on.","They put us up to it themselvcs; they@ll ssy, 4I@@e jist left my Lord So-and-So's, and there 1 seed a conple o' the finest pointers I erer clapped eyes@on.",0.07741935483870968
"I vant you to get me jist sich another couple .’ Vell, ve understands in a minnit, an’ in doo time the identicle dogs finds their vay to our customer.”@ “Oh!","I vant you to get me jist sicl anotler couple@.' Vell, @e understands in a minnit, an' in doo time the identicle dogs finls tleir vay to our customer.'' @Oh.",0.07643312101910828
that’s how it’s done?”@ remarked the Sandman.,t@atas how it's done?'' remarkcd tle Sanuman.,0.17777777777777778
"“Yes, that’s the vay,”@ replied Ginger.","@Yes, thnt's the vay,'' replied Ginger.",0.1282051282051282
"“Sometimes a party’ll vant a couple o’ dogs for the shootin’ season; and then ve asks, ‘Vich vay are you a-goin’—@into Surrey or Kent?’ And accordin’ as the answer is given ve arranges our plans.”@ “Vell, yourn appears a profitable and safe employment, I must say,”@ remarked th@e Sandman.","@Sometimes a party'll vant a couple o' dogs for the shootin' season; and thon ve asks, @Vich vay are @ou a-goin'--into Surrey or @ent7' And accordin' as tho answer is given ve arranges our plans.'' @Vell, yourn appears a profitable and safe employment, I must say,'' remarked thce Sandman.",0.0726643598615917
"“Perfectly so,”@ replied Ginger.","@Perfectly so,'' renlied Ginger.",0.125
"“Nothin’ can touch us till dogs is declared by statute to be property, and stealin’ ’em a misdemeanour.","@Nothiu' can touch us till dogs is declared by statute to be property, and stealin' @em a misdemeanour.",0.04854368932038835
"And that won’t occur in my time.”@ “Let’s hope not,”@ rejoined th@e other two.","And that won't occur in my time.'' @Let's hopo not,'' r@joined thoe otler t@o.",0.15384615384615385
"“To come back to the pi@nt from vich we started,”@ said th@e Tinker@; “@our gemman’s case is not so surprisin’ as it@@@@@@@@@@@@@@@@@@@@@@@@@@ at first appears.","@To come back to the piunt from vich we started,'' eaid thce Tinker ; ``our g@cmau's case is not so surprisin' as it LLLLLLLLLLLmmm 48 AURIOL. at first appears.",0.25
There are some persons as believe they never will die—and I myself am of the same opinion.,There are some persons as belie@e they ne@er will die-and I myself am of tho same opinion.,0.044444444444444446
"There’s our old deputy here—him as ve calls Old Parr—vy, he declares he lived in @Queen Bess’s time, recollects King Charles bein’ beheaded perfectly vell, and remembers the Great Fire o’ London, as if it only occurred yesterday.”@ “Walk@er@!”@ exclaimed Ginger, putting his finger to his nose.","There's our old deputy here-him as @e calls Old Parr@@y, he declares ho lired in (Queen Bess's time, recollects Iing Charles bein' beheaded perfectly vell, and remembers the Great Fire o' London, as if it only occurred yesterday.'' @Walkler I'' exclaimed Ginger, putting his finger to hi@@@@s@@",0.08843537414965986
"“You may larf, but it’s true,”@ replied the Tinker.","@You may larf, but it's true,'' replied the Tinker.",0.0784313725490196
"“I recollect an old man tellin’ me that he knew the deputy sixty years ago, and he looked jist the same then as now,—neither older nor younger.” “Humph@!”@ exclaimed Ginger.","@I recollect an old man tellin' me that he knew the deputy sixty years ago, and he looked jist the same then as now,@neither older nor younger'' @Humph l'' exclaimed Ginger.",0.057803468208092484
"“He don’t look so old now.”@ “That’s the cur’ousest part of it,”@ sa@id the Tinker.","@He don't look so old now.'' @That'a the cur'ousest part of it,'' sasid tho Tinker.",0.14457831325301204
"“He don’t like to talk of his age unless you can get him i’ the humour; but he once told me he didn’t know why he lived so long, unless it were owin’ to a potion he’d swallowed, vich his master, who was a great conjurer in Queen Bess’s days, had brew’d.”@ “Pshaw!”@ exclaimed Ginger.","@H@ don't like to talk of his age unless you can get him i' tho humour; but he once told me he didn't know why he lired so long, nnless it were owin' to a potion he'd swnllowed, vich his master, who was a great conjuror in Queen Bess'a days, @ad brew'd,'' @P@hawI'' exclaimed Ginger.",0.08480565371024736
"“I thought you too knowin’ a cove, Tinker, to be gulled by such an old vife’s story as that.”@ “Let’s have the old f@ellow in and talk to him,”@ replied the Tinker.","4I thought you too knowin' a cove, Tinker, to be gulled by such an old@-ife'a story as that.'' @Let's have the old ftellow in and talk to him,'' replied the Tinker.",0.07926829268292683
"“@Here, lazy-bones,”@ he added, rousing the sleeping youth, “@@go an’ tell Old Parr ve vants his company over a glass o’ rum-an’-vater.” Chapter 3 The Hand and the Cloak@ @@@@A furious barking from Mr.","` Here, lazy-bones,'' he added, rousing the sleeping youth, `' go an' tell Old Parr ve @ants his company orer a glass o' rum-an'-@ater@@@@@@@@,'@' THE EAND AND @TE CL0AK. II. A vnr@o@s barking from Mr.",0.24875621890547264
"Ginger’s dogs, shortly after the departure of the drowsy youth, announced the approach of a grotesque-looking little personage, whose shoulders barely reached to a level with the top of the table.","Ginger's dogs, shortly after the departure of the drowsy youth, anuounced tho npproach of a grotesque-looking littlo personage, whose sloulders barely reached to a level with the top of the table.",0.030612244897959183
@This was Old Parr.,IThis was Old Parr.,0.05263157894736842
"The dwarf@s head was much too large for his body, as is mostly the case with undersized persons, and was covered with a forest of rusty black hair, protected by a strangely shaped seal-skin cap.","The dwarf's @ead was much too large for his body, as is mostly the caso with undersized persons, and was covered with a forest of rusty black hair, protected by a strangely-shapel seal-skin eap.",0.030927835051546393
"His hands and feet were equally disproportioned@ to his frame, and his arms were so long that he could touch his ankles while standing upright.","His hands and feet were equally disproportionedt to his frame, and his arms wero so long that he could tonch his ankles while standing upright.",0.02097902097902098
"His spine was crookened, and his head appeared buried in his breast.","His spine was crookened, and his head appeared buriod in his breast.",0.014705882352941176
The general character of his face seemed to appertain to the middle period of life; but a closer inspection enabled the beholder to detect in it marks of extreme old age.,The general character of his face seemed to appertain to the middle period of life; but a closer inspection enabled tho beholder to detect in it marks of extremo old age.,0.011764705882352941
"The nose was broad and flat, lik@e that of an ourang-outang; the resemblance to which animal was heightened by a very long upper lip, projecting jaws, almost total absence of chin, and a retreating forehead.","The nose was broad and flat, likce that of an ourang-outang; the resemblance to which animal wss heightened by a very long @pper lip, projecting ja@s, almost total absence of chin, and a retreating forehead.",0.01932367149758454
"The little old man’s complexion was dull and swarthy, but his eyes were keen and sparkling.","The littlo old man's complexion was dull and swarthy, but his eyes were keen and sparkling.",0.02197802197802198
His attire was as singular as his person.,His uttire was as singular as his person.,0.024390243902439025
"Having recently served as doubl@e to a famous demon-dwarf at the Surrey Theatre, he had become possessed of a cast-off pair @@@@@@@@@@@@@@@@@@@of tawny tights, an elastic shirt of the same material and complexion, to th@e arms of which little green bat-like wings were attached, while a blood-red tunic with vandyke points was girded round his waist.","Ha@ing recently served as doubloe to a famous demon-dwarf at the Bnrrey Theatre, he hal become possessed of a cast-off pair --------50 AURIOL. of tawny tights, an elastic shirt of the same material and complexion, to thoe arms of which little green bat-like wings were attache@, while a blood-red tunie with vandykc points was girdcl round his waist.",0.08571428571428572
"In this strange apparel his diminutive limbs were encased, while additional warmth was afforded by the great@coat already mentioned, the tails of which swept the floor after him like a train.","In this strange apparel his diminutire limbs were eneased, while atlitional warmth was aflorded by tho great-coat already mentioned, the tails of which swept the floor after him like a train.",0.03664921465968586
"H@aving silenced his dogs with some diffi@culty, M@r. Ginger burst into a roar of laughter, excited by the little old man’s grotesque appearance, in which he was joined by the Tinker; but th@e Sandman never relaxed a muscle of his sullen countenance.","IIaving silenced his dogs with some diffieculty, MIr. Ginger burst into a roar of laughter, excited hy the littlo old man's grotesque appearance, in which he was joined by the finker; but thoe Sandman never relaxed a muscle of his sullen cotntenance.",0.04
"Their hilarity, however, was suddenly checked by an inquiry from the dwarf, in a shrill, odd tone, “Whether they h@ad sent for him only to laugh at him@?”@ “Sartainly not, deputy,”@ replied the Tinker.","Thcir @ilarity, however, was snddenly cheeked by an inquiry from t@e dwarf, in a shrill, odd tone, @Whether they hmad sent for him only to laugh at him ?'' @Sartaiuly not, deputy,'' replied the Tinker.",0.06965174129353234
"“Here, lazy-bones, glasses o’ rum-an’-vater, all round.”@ The drowsy youth bestirred himself to execute the command.",":Here, lazy-bones, glasses o' rum-an'-vater, all round,'' Tho drowsy yonth bestirrel himself to exeeute the command.",0.08620689655172414
"The spirit was brought; water was procured from th@e boiling copper; and the Tinker handed his guest a smoking rummer, accompanied with a polite request to make himself comfortable.","Tue spirit was brought; water wns procured from thoe loiling copper; and tho Tinkor handed his guest a smoking rummer, accompanicd with a polite reqnest to make himself comfortable.",0.04419889502762431
"Opposite the table at which the party were seated, it has been said, was a staircase—old and crazy, and but imperfectly protected by a broken hand-rail.","Opposite the table at which the party were seated, it has boen snid, @as a staireaso-old nnd erazy, and but imperfectly protected by a broken hand-rail.",0.05263157894736842
"Midway up it stood a door@ equally dilapidated, but secu@red by a chain and lock, of which Old Parr, as deputy-chamberlain, kept the key.","Miiway up it stood n door, equally dilapidatod, but secunrot by a chain and lock, of which Old Parr, as deputy-chamberlain, kept thc key.",0.058394160583941604
"Beyond this point@ the staircase branch@ed off on the right, and a row of stou@t wooden banisters, ranged like the@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ feet of so many cattle, was visible from beneath.","Beyond this point, the stnirease branchoed off on tho right, and a row of stount wooden banisters, ranged like the LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLmmmmm THE IAND AND TEE CLOAS. 51 feet of so many cattle, was visible from beneath.",0.3130434782608696
"U@ltimately, the staircase reached a small gallery, if such a@ name can be applied to a narrow passage@ communicating with the bedrooms, the doors of which, as a matter of needful precaution, were locked outside; and as the windows were grated, no one could leave his chamber without the knowledge of th@e landlord or his representative.","UIltimately, the staircaso reached a small gallery, if such as name can be applied to a narrow passage, communicating with the bedrooms, the doors of which, as a matter of needful precaution, were locked outside; and as the windows wcre grated, no one conld lenvo his chamber without the knowledge of thoe landlord or his representative.",0.026706231454005934
"No lights were allowed in the bedrooms, nor in the passage adjoining them.","No lights were allo@ed in the bedrooms, nor in the pass@go adjoining them.",0.04054054054054054
"Conciliated by the Tinker’s offering, Old Parr mounted the staircase, and planting himself near the door, took off his great@coat, and sat down upon it.","Conciliated by tho Tinker's offering, Old Parr mounted the staircase, and planting himself near the door, took off his great-coat, and sat down upon it.",0.019736842105263157
"His impish garb being thus more fully displayed, he looked so unearthly and extraordinary that the dogs began to howl fearfully, and Ginger had enough to do to quiet them.","His impish garb being thus moro fully displayed, he looked so nnearthly and extraordinary that tho dogs began to howl fearfully, nnd Ginger had eno@gh to do to quiet them.",0.029239766081871343
"Silence being at length restored, the Tinker, winking slyly at his companions, opened the conversation.","Bilence b@ing at length restored, tho Tinker, winking slyly at his companions, opened tho con@ersation.",0.04854368932038835
"“I say, deputy,”@ he observed, “@ve’ve bin havin’ a bit o’ a dispute vich you can settle for us.”@ “Well, let’s see,”@ squeaked the dwarf.","@I say, deputy,'' he observel, ' ve've bin havin' a bit o' a dispute vich you can settle for ns.'' @WeIl, let's see,'' squeaked the dwnr@.",0.13768115942028986
"“What is it?” “Vy, it’s relative to your age,”@ rejoined the Tinker.","@What is it?"" @Vy, it's relative to yo@r age,'' rejoinel the Tinker.",0.11764705882352941
"“Ven wos you born@?”@ “It’s so long ago, I can’t recollec@t,”@ returned Old Parr@ rather sulkily.","@Wen wos yo@ born 2'' @It's so lo@g ago, I cnn't recollccet,'' returned Old Parr, rather snlkily.",0.18556701030927836
"“@You must ha’ seen some changes in your time?”@ resumed the Tinker, waiting till the little old man had made some progress with his grog.",4 You must ha' seen some changes in your time2'' res@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@o@@@@@@@@@@@m@@@@@o@@ progress with his grog.,0.47101449275362317
"“I rayther think I have—a few,”@ repli@ed Old Parr, whose tongue the generous liquid had loosened.","@I@rayther think I have-a few,'' replioel Old @arr, whose tongue tho generous liquil had loosened.",0.10204081632653061
"“I’ve seen this@@@@@@@@@@@@@@@@@@@@@@@@@@ great city of London pulled down, and built up again—if that’s anything.","@I@ve seen this r2 LLLLLLLLLLL 52 AURIOL. great city of London pullel down, and built up again-if that's anytling.",0.2807017543859649
"I’ve seen it grow, and grow, till it has reached its present size.","I@@e seen it grow, and grow, till it has reached its present size.",0.030303030303030304
"You’ll scarcely believe me, when I tell you, that I recollect this Rookery of ours—this foul vagabond neighbourhood—an open country field, with hedges round it, and trees.","Yon'll scarcely belie@e me, when I tell you, that I recollect this Rookery of ours-this fonl vagabond neighbourhood-an open country field, with hedges round it, and trees.",0.03508771929824561
And a lovely spot it was.,And a lo@ely spot it wasl,0.08
"Broad Saint Giles’s, at the time I speak of, was a little country village, consisting of a few straggling houses@ standing by the roadside, and there wasn’t a single habi@@tation between it and Convent Garden (for so the present market was once called); while that garden, which was fenced round with pales, like a park, extended from Saint M@artin’@s Lane to Drury House, a great mansion situated on the easterly side of Drury Lane, amid a grove of beautiful timber.”@ “@My eyes!” cried Ginger, with a@ prolonged whistle; “the place must be preciously transmogrified indeed@!” “@If I were to describe the changes that have taken place in London since I’ve known it, I might go on talking for a month,”@ pursued Old Parr.","Broad Saint Giles's, at the time I speak of, was a little country village, consisting of a few straggling houses, standing by tho roadside, and there wasn't a single habi. tation between it and Convent-garden (for so the present market was once called); while that garden, which was fenced ronnd with pales, like a park, extended from Saint MIartin'as-lane to Drury-house, a great mansion situated on tho easterly side of Drur-@lane, amid a grove of benutiful timber,'' e My e@es1' cried Ginger, with as prolonged whistle; tthe place must be preciously transmogrified indeed 1' 4 If I were to doseribe the changes thut ha@e talen place in London since I@'e known it, I might go on talking for a month,'' pursued Old Parr.",0.06241331484049931
“The whole aspect of the place is altered.,@The whole aspect of the place is altered.,0.023809523809523808
The Thames itself is unlike the Thames of old.,Tho Thames itself is nnlike th@ Tha@es of old.,0.08695652173913043
"Its waters were once as clear and bright above@ London Bridge as they are now at Kew or Richmond; and its banks, from Whitefriars to Scotland Yard, were edged with gardens.","Its waters were once as clear and bright abovro London-bridge as they are now at Iew or Richmond; and its bnnks, from Whitefriars to Scotland-yard, were cdged with gardens.",0.05232558139534884
"And then the thousand gay wherries and gilded barges that covered its bosom—all are gone—all are gone@!” “Those must ha’ been nice times for the jolly young vatermen vich at Black friars wos used for to ply,”@ chanted @@@@@@@@@@@@@@@@@@@@@@@@@@the Tink@er; “@@but the steamers has put their noses out o’ joint.”@ “True,”@ replied Old Parr; “@@and I, for one, am sorry for it.","And then tho thousand gay wherries and gilded barges th@t covered its bosom-all are gone-all are gone 1' @Thoso must ha' been nice times for tho jolly young vatermen vich at Blaek@friars wos used for to ply,'' chanted TIIE HAND AND TIIE CLOAH. the Tinlcer; `' but the steamers has put their noses out o' joint.'' @True,'' replied Old Parr; '' and I, for one, am so@ry for it.",0.14933333333333335
"Remembering, as I do, what the river used to be when enlightened by gay craft and merry company, I can’t help wishing its waters less muddy, and those ugly coal-barges, lighters, and steamers@ away.","Remembering, ae I do, what the river used to ba when enlightened by gay eraft and merry company, I can't help wishing its waters less muddy, and those ugly coal@barges, lighters, and steamers, away.",0.030303030303030304
"London is a mighty city, wonderful to behold and examine, inexhaustible in its wealth and power; but in point of beauty@ it is not to be compared with the city of Queen Bess’s days.","London is a mighty city, wonderful to behold and examine, inexhaustible in its wealth and power; but in point of beauty, it is not to be compared with the city of Queen Bess's days.",0.011049723756906077
"You should have seen the Strand then—a line of noblemen’s houses—and as to Lombard Street and Gracechurch Street, with their wealthy goldsmiths’ shops—but I don’t like to think of ’em.”@ “Vell, I’m content vith Lunnun as it is,”@ replied the Tinker, “@‘specially as there ain’t much chance o’ the ould city bein’ rewived.”@ “@Not much,”@ replied the dwarf, finishing his glass, which was replenished at a sign from the Tinker.","Yon shonld have seen the Strand then-a line of noblemen's houses@and as to Lombard-street and Gracechurcl-street, with their wealthy goldsmiths' shops-but I don't like to think of @em.'' @@ell, @@m oontent vith Lunnun as it is,'' repliod th@ Tinker, ` 'specially as there ain't much chance o' the ould city bcin' rewi@ed.'' t Not much,'' replied the dwarf, finishing his gless, which was replenished at a sign from the Tinker.",0.09389671361502347
"“@I s’pose, my wenerable, you’ve seen the king as bequeathed his name to these pretty creaters,”@ said Ginger, raising his coat-pockets, so as to exhibit the heads of the two little black-and-tan spaniels.","t I s'pose, my wenerable, you@'e seen the king as boqueathed his name to these pretty creaters,'' said Ginger, raising @is coat-pockets, so as to exhibit the heads of tho two little black-and-tan spanicls.",0.05365853658536585
“What!,@What1,0.3333333333333333
old Rowley@?”@ cri@ed the dwarf—“@often.,old Rowley ?'' crioed the dwnrf-' often.,0.2
"I was page to his favourite mistress, the Duchess of Cleveland, and I have seen him a hundred times with a pack of dogs of that description at his heels.”@ “Old Rowley wos a@ king arter my own ‘art,”@ said Ginger, rising and lighting a pipe at the fire.","I was p@ge to his fa@ourite mistress, the Duchess of Cleveland, nnd I have seen him a hundred times with a pack of doge of that description at his heels.'' @Old Rowley wos as king arter my own 'art,'' said Ginger, rising and lighting a pipe at the flre.",0.04743083003952569
“@@He loved the femi@-@ n@@@@@@@@ine specious as well as the ca- nine specious.,te He loved tho femi 51 AUIIOL. xine specions as well as the ca-@nine specious.,0.22784810126582278
"Can you tell us anythin’ more about him@?” “Not now,”@ replied Old Parr.","Can yon tell us anytlin' more about him 2' eNot now,'' renlied Old Purr.",0.1527777777777778
"“I’ve seen so much, and heard so much, that my brain is quite addled.","@I@@e seen so much, and heard so much, that my brain is quite addlel.",0.057971014492753624
"My memory sometimes deserts me altogether, and my past life appears like a dream.","My memory sometimes dcserts me altogether, and my past life appcars like n iream.",0.04938271604938271
"Imagine what my feelings must be, to walk through streets, still called by the old names, but in other respects wholly changed.","Imagino what my fcelings must be, to walk through strects, still callel by the old names, but in other respects wholly changed.",0.031496062992125984
Oh!,Oh1,0.3333333333333333
"if you could but have a glimpse of Old London, you would not be able to endur@e the modern city.","if you could but h@ve a glimpse of Old London, you would not bo able to endurae the modern city.",0.03125
"The very atmosphere was different from that which we now breathe, charged with the smoke of myriads of sea-coal fires; and the old picturesque houses had a charm about them, which the presen@t habitations, however commodious, altogether want.”@ “You talk like one o’ them smart chaps th@ey calls, and werry properly, penny-a-liars,”@ observed Ginger.","Tho very atmosphere wns different from that which wo now breathe, charged with the smoke of myriads of sea-coul fires; and the old picturesquo houses had a clarm about them, which the presenut habitations, however commodious, altogether wunt.'' @You talk like one o' them smart chaps thoey calls, and werry properly, penny-a-liars,'' obser@ed Ginger.",0.045714285714285714
