gold_sent,ocr_sent,CER
"Suddenly, he was roused by a loud joyful cry, and, uncovering his eyes, he beheld Doctor Lamb      pouring the contents of the matrass—a bright, transparent liquid—into a small phial.","thought1 Ia1 I bethink me, the rabbi said there was one peril against whieh the elixir could not guard me-one vulnerable point, by which, like the heel of Achilles, death might reach me1 What is i 1-where can it lie7'' And he relapsed into deep thought.",1.0437158469945356
"Having      carefully secured the bottle with a glass stopper, the old man held it towards the light, and      gazed at it with rapture.","Having carefully secured the bottlo with a glass stopper, the old man held it towards the light, and gazed at it with rapture.",0.08088235294117647
"“At length,” he exclaimed aloud—“at length, the great work is achieved.","`At length,'' he exclaimed aloud-'` at length, the great work is achieed.",0.11267605633802817
"With the birth of the      century now expiring I first saw light, and the draught I hold in my hand shall enable me to      see the opening of centuries and centuries to come.","With the birth of tle centary now expiring I first sasw light, and the draught I hold in my hand shiall enable me to see the opening of centuries and centuries to coe.",0.08522727272727272
"Composed of the lunar stones, the solar      stones, and the mercurial stones—prepared according to the instructions of the Rabbi Ben      Lucca—namely, by the separation of the pure from the impure, the volatilisation of the fixed,      and the fixing of the volatile—this elixir shall renew my youth, like that of the eagle, and      give me length of days greater than any patriarch ever enjoyed.”     While thus speaking, he held up the sparkling liquid, and gazed at it like a Persian      worshipping the sun.","To live for eer1'' he cried, after a pause-`` to escape the jaws of death just when they are opening to deour me 1-to he free from all aecidents 1-'tis a glorious  14 AIIOL.",0.7961165048543689
"“To live for ever!” he cried, after a pause—“to escape the jaws of death just when they are      opening to devour me!—to be free from all accidents!—’tis a glorious thought!","Dut no matterl Perpetunl lifo l-perpetual youth 1-what more ueed be desiroed 7''  Wwhat more, indeed 1'' cried Auriol.",0.7471264367816092
Ha!,"Ha1'' cxelaimed the doctor, suddenly recollecting the wounded man, and concealing tle phial beneath his gon.",35.333333333333336
"I bethink me,      the rabbi said there was   one   peril against which the elixir could not guard       me—  one   vulnerable point, by which, like the heel of Achilles, death might reach me!","I am the possessor of thc wondrons secret, which the greatest plilosophers of all ages hae songht to discover--the miraculous preserutive of tho boly against deeay.''",0.75
What is it!—where can it lie?”     And he relapsed into deep thought.,"An old tale runs in the family that you were charged with sorcery, and fled to avoid the stake.''",1.0434782608695652
"“This uncertainty will poison all my happiness,” he continued; “I shall live in constant      dread, as of an invisible enemy.","Is it so t''  It is,'' relied the doctor, '` and you shall now learn the conexion that subsists between us.",0.746031746031746
But no matter!,His son's hend is within the sack-yonr futher's head-so that four genemations are brought together.'',6.428571428571429
"Perpetual life!—perpetual youth!—what more need      be desired?”     “What more, indeed!” cried Auriol.","Look at that ghastly relic,'' he added, pointing to the head protruding from the bag, "" that was onco my son fSimon.",0.9038461538461539
"“Ha!” exclaimed the doctor, suddenly recollecting the wounded man, and concealing the phial      beneath his gown.","The man who brought me hither told me yon were my kiusman,'' said Auriol.",0.7631578947368421
"“Your caution is vain, doctor,” said Auriol.",You faney you lave discovered the olixir vit.'',0.8409090909090909
“I have heard what you have uttered.,I have heard whnt you havo uttered.,0.08333333333333333
You fancy      you have discovered the   elixir vitæ  .”     “Fancy I have discovered it!” cried Doctor Lamb.,"e It is true that I fled, and took the name I bear at present,'' replied the old mnn, ``bnt I need scarcely sasy that tho charge brought against me was false.",1.091743119266055
“The matter is past all doubt.,I hae dovoted myself to abstrusest science; hae held commune with tho stars; and have wrested the most hidden seerets from Nature-but that is all.,4.1
"I am the      possessor of the wondrous secret, which the greatest philosophers of all ages have sought to      discover—the miraculous preservative of the body against decay.”     “The man who brought me hither told me you were my kinsman,” said Auriol.","One night, he showel me that olume, and, poiuting to a page within it, said:  Those characters contain the secret of confecting the elixir of Iife.",0.7598425196850394
"“Is it so?”     “It is,” replied the doctor, “and you shall now learn the connection that subsists between      us.","An old tale runs in the family that you were charged with sorcery, and fled to avoid the stake.''",0.7478260869565218
"Look at that ghastly relic,” he added, pointing to the head protruding from the bag: “that      was once my son Simon.","Ror montls, I remained with him in his laboratory-working at the furnee, aud poring over mystic lore.",0.7288135593220338
"His son’s head is within the sack—your father’s head—so that four      generations are brought together.”     “Gracious Heaven!” exclaimed the young man, raising himself on his elbow.","To crimes alone have stained my soul, but both, I trust, hae been expiated by repentance.''",0.7595628415300546
"“You, then, are my      great-grandsire.","Yon, then, are my great-grandsire.",0.175
My father supposed you had died in his infancy.,My futher supposed you had died in his infancy.,0.02127659574468085
"An old tale runs in the family      that you were charged with sorcery, and fled to avoid the stake.”     “It is true that I fled, and took the name I bear at present,” replied the old man, “but I      need scarcely say that the charge brought against me was false.","One night, he showel me that olume, and, poiuting to a page within it, said:  Those characters contain the secret of confecting the elixir of Iife.",0.7283018867924528
"I have devoted myself to      abstrusest science, have held commune with the stars, and have wrested the most hidden secrets      from Nature—but that is all.","at the mystio characters, as he explained theire import What isions floated beforo me of perpetnal yontl and ene joymcnt.",0.7278481012658228
"Two crimes alone have stained my soul; but both, I trust, have      been expiated by repentance.”     “Were they deeds of blood?” asked Auriol.","Witl this, he unfolded the myster; but he bade e observe, that the menstrunm was defective on one point.",0.7062937062937062
"“One was so,” replied Darcy, with a shudder.","Ror montls, I remained with him in his laboratory-working at the furnee, aud poring over mystic lore.",1.8181818181818181
"“It was a cowardly and treacherous deed,      aggravated by the basest ingratitude.","I will now explain tlem to yon, and afterwards we will proceed to the operation.'",0.7590361445783133
"Listen, and you shall hear how it chanced.","His fame reached me, and I sought him out, offering myself as his disciple.",1.3333333333333333
"A Roman rabbi,      named Ben Lucca, skilled in hermetic science, came to this city.","A Roman rabbi, named Ben Luccn, skilled in Hermetic science, came to this city.",0.08333333333333333
"His fame reached me, and I      sought him out, offering myself as his disciple.","At that moment a demon whispered in my ear, -- This secret must be thine own.",0.8
"For months, I remained with him in his      laboratory—working at the furnace, and poring over mystic lore.","I have proceedel by calcitration, solution, putrefaction-hae produced the oils whiech will fix crudo mucrcuiry, and convert uall bodies into sol and luna; but I have over failed in fermenting the stono into the truo elixir.",1.5514018691588785
"One night he showed me that      volume, and, pointing to a page within it, said: ‘Those characters contain the secret of      confecting the elixir of life.","IIis blood fell upon the book, and obliternted tho characters; nor could I by any effort of memory recal the composition of the elixir.''",0.732484076433121
"I will now explain them to you, and afterwards we will proceed      to the operation.’ With this, he unfolded the mystery; but he bade me observe, that the      menstruum was defective on one point.","I did so; ul loubting thc efficacy of the experient, left it to work, hilo I went forth to breathe the air at my window.",0.7121212121212122
"Wherefore, he said, ‘there will still be peril from some      hidden cause.’ Oh, with what greediness I drank in his words!","How to reconcile this with the geod fortune which hass just befallen me, I know not-bnt so it was.",0.7154471544715447
"How I gazed at the mystic      characters, as he explained their import!","1-night, it came into my hend to wash the lood-stained y:c coutaining the secret with a subtle liquid.",1.0833333333333333
What visions floated before me of perpetual youth and      enjoyment.,or nigh fifty years after that fatal night I haso been making fruitlcss experiments.,0.9565217391304348
"At that moment a demon whispered in my ear, ‘This secret must be thine own.","` Instantly drawing my poniard, I plunged it to the rabbi's cart.",0.7466666666666667
"No one      else must possess it.’”     “Ha!” exclaimed Auriol, starting.","My eyes were cnst upwnrds, and I wss struck with the malignant aspect of my star.",0.863013698630137
"“The evil thought was no sooner conceived than acted upon,” pursued Darcy.","IThe sight was so surprising, that I dropped tle sack I ad brought with me,'' pursued Darey.",0.7702702702702703
"“Instantly drawing      my poniard, I plunged it to the rabbi’s heart.","On glancing towards the mystic volame, what was my surprise to see the page free from blood 1' Auriol uttered a slight exclamation, and gazed at the book with superstitious awe.",1.9714285714285715
But mark what followed.,"Fearful of again losing the secret, I nerved mysolf to the task, and placing fuel on the fire, dismissed my attendunt with brief injunctions relatie to you. I then set to work.",6.913043478260869
"His blood fell upon the      book, and obliterated the characters; nor could I by any effort of memory recall the      composition of the elixir.”     “When did you regain the secret?” asked Auriol curiously.","I did so; ul loubting thc efficacy of the experient, left it to work, hilo I went forth to breathe the air at my window.",0.7451923076923077
"“To-night,” replied Darcy—“within this hour.","My eyes were cnst upwnrds, and I wss struck with the malignant aspect of my star.",1.4772727272727273
For nigh fifty years after that fatal night I      have been making fruitless experiments.,"How to reconcile this with the geod fortune which hass just befallen me, I know not-bnt so it was.",0.8444444444444444
A film of blood has obscured my mental sight.,"Having discovered our relationship, and enjoined the gatekeeper to bring yon hither, I returmaed to my old laboratory.",2.066666666666667
"I have      proceeded by calcitration, solution, putrefaction—have produced the oils which will fix crude      mercury, and convert all bodies into sol and luna; but I have ever failed in fermenting the      stone into the true elixir.","t In a few moments I shall be as full of rigour and aetivity as yourself,'' continued Darey.",0.7957446808510639
"To-night, it came into my head to wash the blood-stained page      containing the secret with a subtle liquid.","s We shall be no longer the great-grandsire and his descendant, but friends --companions-equals,-equals in age, strength, activity, beauty, fortune-for youth is fortnne-hal ha1 Methinks I am already yonng sgain l''  Yon spoke of two crimes with which yonr ceonscicnee was burdened,'' remarked Auriol.",2.1454545454545455
"I did so; and doubting the efficacy of the      experiment, left it to work, while I went forth to breathe the air at my window.","I fed her upon the flosh of capons, nourished with vipers; cansed her to steep her loely limbs in baths distilled from roscs and violets; and hnd recourse to the most potent cosmcties.",1.03125
"My eyes were      cast upwards, and I was struck with the malignant aspect of my star.","Loe may again rule my heart-beauty may again dazzle my eyes, but I shall never moro feel the passion I entertained for my lost mice-neer more behold charms equal to hcrs'' And he pressed his hand to his face.",1.8953488372093024
"How to reconcile this with      the good fortune which has just befallen me, I know not—but so it was.","The other was not so foul as that I havo described,'' ]replied Darcy, in an altered tone, `` inasmuch as it wss unintentional, and oeeasioned by no base motie.",1.1862745098039216
"At this juncture, your      rash but pious attempt occurred.","At last I preparel a draught from poisons-yes, poisons-the effect of which I imagined would be wondrous.",1.3166666666666667
"Having discovered our relationship, and enjoined the      gatekeeper to bring you hither, I returned to my old laboratory.","ately wae I enamonred of her, that I tried by every art to heighten and preserve her beauty.",0.7213114754098361
"On glancing towards the mystic      volume, what was my surprise to see the page free from blood!”     Auriol uttered a slight exclamation, and gazed at the book with superstitious awe.","t In a few moments I shall be as full of rigour and aetivity as yourself,'' continued Darey.",0.7675675675675676
"“The sight was so surprising that I dropped the sack I had brought with me,” pursued Darcy.","In my frenzy I shonld have laid violent hands npon myself, if I had not been restrained.",0.8131868131868132
"“Fearful of again losing the secret, I nerved myself to the task, and placing fuel on the fire,      dismissed my attendant with brief injunctions relative to you. I then set to work.","Loe may again rule my heart-beauty may again dazzle my eyes, but I shall never moro feel the passion I entertained for my lost mice-neer more behold charms equal to hcrs'' And he pressed his hand to his face.",0.8633879781420765
"How I have      succeeded, you perceive.","MIenantime, I bescech yon to render me somo assistance,'' groaned Auriol,  or, while you are preparing for immortality, I shall expire beforo your eyes.''",3.15
I hold in my hand the treasure I have so long sought—so eagerly      coveted.,"In my frenzy I shonld have laid violent hands npon myself, if I had not been restrained.",0.8311688311688312
"The whole world’s wealth should not purchase it from me.”     Auriol gazed earnestly at his aged relative, but he said nothing.",Conceive my despair at beholding the fair imsge of my idolatry destroyed-dofaeed by my hand.,0.7244094488188977
"“In a few moments I shall be as full of vigour and activity as yourself,” continued Darcy.","Like the snake, I shnll cast my slough, and come forth younger than I was at twenty.''",0.7333333333333333
"“We shall be no longer the great-grandsire and his descendant, but      friends—companions—equals,—equals in age, strength, activity, beauty, fortune—for youth         is   fortune—ha!","The mistake you then committed shonld sere as a warning,'' said Auriol.",0.8043478260869565
ha!,"She drank it, andl expired horribly disfigured.",15.0
"Methinks I am already young again!”     “You spoke of two crimes with which your conscience was burdened,” remarked Auriol.",I will care for you presently; and I understand --DR.,0.7642276422764228
"“You have      mentioned but one.”     “The other was not so foul as that I have described,” replied Darcy, in an altered tone,      “inasmuch as it was unintentional, and occasioned by no base motive.","4 I know not what stays my hand,'' said the old man, raising the phial; `' but now that immortality is in my reaeh, I dare not grasp it'' t Give mo the potion, then,'' eried Auriol.",0.7611940298507462
"My wife, your ancestress,      was a most lovely woman, and so passionately was I enamoured of her, that I tried by every art      to heighten and preserve her beauty.","MIenantime, I bescech yon to render me somo assistance,'' groaned Auriol,  or, while you are preparing for immortality, I shall expire beforo your eyes.''",0.7784431137724551
"I fed her upon the flesh of capons, nourished with vipers;      caused her to steep her lovely limbs in baths distilled from roses and violets; and had      recourse to the most potent cosmetics.","I will go forth into the world-I will bask in the smiles of beauty-I will feast, reel, sing-life shall be one perpetal ronnd of onjoyment.",0.7230769230769231
"At last I prepared a draught from poisons—yes,         poisons  —the effect of which, I imagined, would be wondrous.","2 Can death assail me when I am just about to enter upon perpetual life7 IIelp me, good grandsonl Place the phial to my lips.",0.8706896551724138
"She drank it, and expired      horribly disfigured.","Now for the trial-hal'' and, as he raised the potion towards his lips, a sudden pang shot aeross his henrt.",1.5686274509803921
Conceive my despair at beholding the fair image of my idolatry      destroyed—defaced by my hand.,"onr its contents domn my throat-quickI uick :''  I am too weak to stir,'' groaned Auriol.",0.7835051546391752
"In my frenzy I should have laid violent hands upon myself, if I      had not been restrained.","leechcraft so well, that I will answer for or speedy anl perfect reeoery.''",0.7634408602150538
"Love may again rule my heart—beauty may again dazzle my eyes, but I      shall never more feel the passion I entertained for my lost Amice—never more behold charms      equal to hers.”     And he pressed his hand to his face.","e Not for worls,'' rejoined Dare, hugging the phial to his breast.",0.8222222222222222
"“The mistake you then committed should serve as a warning,” said Auriol.","e Oh, HIeaensl we shall both perish,'' slricked Dare, vainly endeaouring to raise lis palsied arm,-``perish with the blissful shore in view,'' And he sank backwards, and wonld hare fallen to th ground if he had not caught ut the terrestrial sphere for support.",2.9583333333333335
“What if it be      poison you have now confected?,"An instant, and all will be well, e Think you I have done this for you 7'' cried Auriol, snatching the potion; `` no-no.''",1.82
"Try a few drops of it on some animal.”     “No—no; it is the true elixir,” replied Darcy.","ITho old man seemed paralysed by the action, but kept his eye fied upon the youth till he had drained the elixir to the last drop.",1.0112359550561798
“Not a drop must be wasted.,"2 Can death assail me when I am just about to enter upon perpetual life7 IIelp me, good grandsonl Place the phial to my lips.",3.962962962962963
You will witness      its effect anon.,"And, supporting himself against the furnace, he placed the phial to is lips, and eagerly drained its contents.",2.210526315789474
"Like the snake, I shall cast my slough, and come forth younger than I was at      twenty.”     “Meantime, I beseech you to render me some assistance,” groaned Auriol, “or, while you are      preparing for immortality, I shall expire before your eyes.”     “Be not afraid,” replied Darcy; “you shall take no harm.","Help me-help mel'' he screamed, fixing a glanee of unatterable anguish on his relative.",0.8301282051282052
"I will care for you presently; and I      understand leechcraft so well, that I will answer for your speedy and perfect recovery.”     “Drink, then, to it!” cried Auriol.","onr its contents domn my throat-quickI uick :''  I am too weak to stir,'' groaned Auriol.",0.7470588235294118
"“I know not what stays my hand,” said the old man, raising the phial; “but now that      immortality is in my reach, I dare not grasp it.”     “Give me the potion, then,” cried Auriol.","And, by a great effort, he raised himself, and staggered towards the old man.",0.7771739130434783
"“Not for worlds,” rejoined Darcy, hugging the phial to his breast.","The glass vessels and jars clashed thoeir brittle sides together, yet remained uninjured; the furnace breathed fortl flames and mephitic apours; the spiral worm of the alembic becname red hot, and seemed filled with molten lend; the pipe of the bolt-head ran blood; tho sphere of the earth rolled along the floor, anl rebounded from the wall as if impelled by a giant hand; the skeletons grinned and gibbered; so did the death's-head on the table; so did the skulls against the chimney; the monstrous sea-fish belched forth firo and smoke; the bald decapitated head opened its eyes, and   .",8.166666666666666
“No; I will be young      again—rich—happy.,"An instant, and all will be well, e Think you I have done this for you 7'' cried Auriol, snatching the potion; `` no-no.''",2.2093023255813953
"I will go forth into the world—I will bask in the smiles of beauty—I will      feast, revel, sing—life shall be one perpetual round of enjoyment.","ITho old man seemed paralysed by the action, but kept his eye fied upon the youth till he had drained the elixir to the last drop.",0.7655172413793103
"Now for the trial—ha!” and,      as he raised the potion towards his lips, a sudden pang shot across his heart.","And, supporting himself against the furnace, he placed the phial to is lips, and eagerly drained its contents.",0.6936936936936937
"“What is this?”      he cried, staggering.","Dead-deadl FIlashes of light passed before Anriol's eyes, and strange noises smote his ears.",1.6904761904761905
“Can death assail me when I am just about to enter upon perpetual life?,"For a moment he was bewildered as with wine, and laughed and sang discordantly like a madman.",0.9859154929577465
"Help me, good grandson!","He then nttered a piercing cry, threw up his arms, and fell heavily backwards.",2.9130434782608696
Place the phial to my lips.,Every object reeled and danced around him.,1.2222222222222223
Pour its contents down my throat—quick!,W r--------a  hr liir ui tu lHc H i 545    t AL5-- 1.. 1 r;I .,1.358974358974359
"quick!”     “I am too weak to stir,” groaned Auriol.",t-.i ' g IE  si --i A m t .TI iA I  wi.,0.7692307692307693
"“You have delayed it too long.”     “Oh, heavens!",L  L et-a1 kt  .5 :   w I t I -.-d:.,0.7551020408163265
"we shall both perish,” shrieked Darcy, vainly endeavouring to raise his palsied      arm,—“perish with the blissful shore in view.”     And he sank backwards, and would have fallen to the ground if he had not caught at the      terrestrial sphere for support.","Ae-t sg  :LL LR   n  1 1  f A  g 's i i  , .",0.8803088803088803
"“Help me—help me!” he screamed, fixing a glance of unutterable anguish on his relative.","G i ,N    Ht   rb -ia-' a% .",0.8275862068965517
"“It is worth the struggle,” cried Auriol.","2 1  I, iIk  i.A: Ls.g eg ,l :.",0.8048780487804879
"And, by a great effort, he raised himself, and      staggered towards the old man.",R. 1  W 2  1 Ge l1  L3 r :  2:.,0.7926829268292683
“Saved—saved!” shrieked Darcy.,N I   ( s5r  Gl -1.,0.8333333333333334
“Pour it down my throat.,"The lights within the lamp had expired; but the bright moonlight, astreaming throngh tho window, fell upon the rigid features of tha unfortunato alchemist, and on the cabalistic characters of the open volume besido him.",8.333333333333334
"An instant, and all will be      well.”     “Think you I have done this for you?” cried Auriol, snatching the potion; “no—no.”     And, supporting himself against the furnace, he placed the phial to his lips, and eagerly      drained its contents.","fixed them, with a stony glare, on the young man; while the dead alchemist shook his hand menacingly at him.",0.7692307692307693
"The old man seemed paralysed by the action, but kept his eye fixed upon the youth till he had      drained the elixir to the last drop.",All traces of the wound were gone; nor did he experience the slightest pain in any other part of his body.,0.7037037037037037
"He then uttered a piercing cry, threw up his arms, and      fell heavily backwards.","Eager to test the effect of the elixir, Auriol put his hand to his side.",0.7590361445783133
Dead—dead!,"His breast dilated with rapture, and he longed to expand his joy in actire motion.",7.5
"Flashes of light passed before Auriol’s eyes, and strange noises smote his ears.","Unable to bear these accumulated horrors, Auriol became, for a short space, insensible.",0.8
"For a moment      he was bewildered as with wine, and laughed and sang discordantly like a madman.","Striding over the body of his aged relative, he thren open the window.",0.7346938775510204
Every object      reeled and danced around him.,"On tho eontrary, he seemed endowed with preternatural strength.",0.9787234042553191
"The glass vessels and jars clashed their brittle sides together,      yet remained uninjured; the furnace breathed forth flames and mephitic vapours; the spiral worm      of the alembic became red hot, and seemed filled with molten lead; the pipe of the bolt-head      ran blood; the sphere of the earth rolled along the floor, and rebounded from the wall as if      impelled by a giant hand; the skeletons grinned and gibbered; so did the death’s-head on the      table; so did the skulls against the chimney; the monstrous sea-fish belched forth fire and      smoke; the bald, decapitated head opened its eyes, and fixed them, with a stony glare, on the      young man; while the dead alchemist shook his hand menacingly at him.","What rorelations I shall then hae to make, if I shonld dare to disclose them l'' As he ruminated thns, the skeleton hanging near him] was swayed by the wind, and its bony fingers cme in contact with his cheek.",0.8
"Unable to bear these accumulated horrors, Auriol became, for a short space, insensible.","Whle listening to this clamour, Auriol gazed at the popnlous and picturesgue city stretched out before him, and bathed in the moonlight.",1.1149425287356323
"On      recovering, all was still.","With this, he left the labortory, and hastily desoending] the stim, at the foot of whish he femnd Flaprgen, psed asi tfe rst-iis.",3.1176470588235294
"The lights within the lamp had expired; but the bright moonlight,      streaming through the window, fell upon the rigid features of the unfortunate alchemist, and on      the cabalistic characters of the open volume beside him.","A hundred years henese,'' he thonght, `` and scarcely one soul of the thousands within those houses will he living, save myself.",0.7236842105263158
"Eager to test the effect of the elixir, Auriol put his hand to his side.",All traces of the wound were gone; nor did he experience the slightest pain in any other part of his body.,0.9861111111111112
All traces of the      wound were gone; nor did he experience the slightest pain in any other part of his body.,"A dread ides was suggested by the e There is one peril to be avoided,'' he thoght;`` oE] rn l-what is itt Phaw1 I iIl think no more of it.]",0.8828828828828829
"On the      contrary, he seemed endowed with preternatural strength.","On tho eontrary, he seemed endowed with preternatural strength.",0.10294117647058823
"His breast dilated with rapture, and      he longed to expand his joy in active motion.","His breast dilated with rapture, and he longed to expand his joy in actire motion.",0.06896551724137931
"Striding over the body of his aged relative, he threw open the window.","Aoiding the footpath near the river, they movel stealthily along toe farther sile of the road, wrhere thue opcn groun offerei them au easy reans of flight, in case such a course should bo found expedient.",2.2285714285714286
"As he did so, joyous      peals burst from surrounding churches, announcing the arrival of the new year.","IIaggard fcatures, stamped deeply with the characterse of crime and , debauehery; fierce, restless eyes; beards of several days' growth; wild, unkempt hesds of hair, formod their chief personal charaeteristics; whilo sordid and ragged clothes; shoes without soles; and old hats withiont crown, -.nstitated the sum of their apparel, ARIOL.",2.605769230769231
"While listening to this clamour, Auriol gazed at the populous and picturesque city stretched      out before him, and bathed in the moonlight.","One of them was tall and gaunt, with large hands and foet; but despite his meagreness, he eridently possessed great strength: the other was considerably shorter, but broad-shouldered, bow-legged, long-armed, and altogether n most formidable ruffian.",1.3098591549295775
"“A hundred years hence,” he thought, “and scarcely one soul of the thousands within those      houses will be living, save myself.","So fur as it could he disccrnol by the glimpses of the moon, which ecasionally shone forth from a raek of heay clonds, the apearancee of these personages was not mnucl in their faour.",1.0307692307692307
"A hundred years after that, and their children’s children      will be gone to the grave.","A. handkcerchief spotted with blood, and tied across his brow, contrasted strongly with his matted black hair, and incrensed his natural appearanc of ferocity.",1.2584269662921348
But I shall live on—shall live through all changes—all customs—all      time.,"LrE one night, in the spring of 1880, two men issued .from a low, obsenrely-situated public-house, near Iiillbank, and ahaped their course apparently in the direction of Vauxhall-bridge.",1.9090909090909092
"What revelations I shall then have to make, if I should dare to disclose them!”     As he ruminated thus, the skeleton hanging near him was swayed by the wind, and its bony      fingers came in contact with his cheek.","With this, he left the labortory, and hastily desoending] the stim, at the foot of whish he femnd Flaprgen, psed asi tfe rst-iis.",0.7235023041474654
A dread idea was suggested by the occurrence.,"This fellow had high cheekbones, a long aquiline nose, and a coarse mouth and chin, in which the animal greatly predominated.",2.2
"“There is one peril to be avoided,” he thought; ”ONE PERIL!—what is it?","The quaint, Dutch-looking structures on the opposite bank, the line of coal-barges and lighters oored to the strand, the great timber-yards and coal-yards, the brewhouses, gasworks, and waterworks, could only bo imperfectly discerned; but the moonlight fell clear upon th ancient towers of Lambeth Palace, and on the neighbouring chrh.",4.084507042253521
Pshaw!,"25] across the stream, and reealed the great, stern, fortresslIike pile of the Penitentiary-perhaps the most dismallooking structure in tho whole metropolis.",25.333333333333332
I will think      no more of it.,"The two men, however, tlought nothing of these things, and saw nothing of them; but, on arriing within a couple of hundred yards of the bridge, suddenly, as if by previous concert, quitted the road, and, leaping a rail, ran across a field, and plunged into a hollow formed by a dried pit, where they came to a momentary hualt.",9.3125
It may never arise.,"ss The coe'as sure to come f'  Why, you can't expect me to answer for anothoer as I can for myself, Sandman,'' replied the other; ' but if his own word's to be taken for it, he's sartin to be there.",9.526315789473685
I will be gone.,"Not a word passed between them; but keeping a vigilant look-out, they trudged on with quick, shambling steps.",6.4
"This place fevers me.”     With this, he left the laboratory, and hastily descending the stairs, at the foot of which he      found Flapdragon, passed out of the house.","Tho shorter rffian carried a mallet upon his sholder, and his companion concealed something beneath the breast of his cost, which nfterwards proved to be a dark lantern.",0.7559523809523809
"Chapter 1     The Ruined House in the Vauxhall Road     Late one night, in the spring of 1830, two men issued from a low, obscurely situated      public-house, near Millbank, and shaped their course apparently in the direction of Vauxhall      Bridge.","A few sounds arose from the banks of the river, and there was no and then a plash in the water, or a distant cry, betokening some passing craft; but generally all was profonndly still.",0.7410358565737052
"Avoiding the footpath near the river, they moved stealthily along the farther side of      the road, where the open ground offered them an easy means of flight, in case such a course      should be found expedient.","A. handkcerchief spotted with blood, and tied across his brow, contrasted strongly with his matted black hair, and incrensed his natural appearanc of ferocity.",0.7383177570093458
"So far as it could be discerned by the glimpses of the moon, which      occasionally shone forth from a rack of heavy clouds, the appearance of these personages was      not much in their favour.","The two men, however, tlought nothing of these things, and saw nothing of them; but, on arriing within a couple of hundred yards of the bridge, suddenly, as if by previous concert, quitted the road, and, leaping a rail, ran across a field, and plunged into a hollow formed by a dried pit, where they came to a momentary hualt.",1.2512820512820513
"Haggard features, stamped deeply with the characters of crime and      debauchery; fierce, restless eyes; beards of several days’ growth; wild, unkempt heads of hair,      formed their chief personal characteristics; while sordid and ragged clothes, shoes without      soles, and old hats without crowns, constituted the sum of their apparel.","ss The coe'as sure to come f'  Why, you can't expect me to answer for anothoer as I can for myself, Sandman,'' replied the other; ' but if his own word's to be taken for it, he's sartin to be there.",0.7397660818713451
"One of them was tall and gaunt, with large hands and feet; but despite his meagreness, he      evidently possessed great strength: the other was considerably shorter, but broad-shouldered,      bow-legged, long-armed, and altogether a most formidable ruffian.","I heerd him say, as plainly as 'm a-speakin' to yo,- ITll be here to-morrow night-at the same honr---' ""  And that wos one o'clock ?''",0.7567567567567568
"This fellow had high      cheek-bones, a long aquiline nose, and a coarse mouth and chin, in which the animal greatly      predominated.","As to that I can't say,'' replied the Tinker; `` and it don't much matter, as far as ve're consarned.''",0.7426470588235294
"He had a stubby red beard, with sandy hair, white brows and eyelashes.","But he can't be in his AUnIOD right mind to come to such a ken as tlat, and go on as you mentions.''",1.0285714285714285
"The      countenance of the other was dark and repulsive, and covered with blotches, the result of      habitual intemperance.","To hisself, I s'pose,'' answered the Tinker;  for, as l told yon afore, I conld see no one vith him.''",0.7619047619047619
His eyes had a leering and malignant look.,"Deil a bit,'' rejoined the Sandman, ``except-yon'rs sure it worn't a sperrit, Tinker.",1.5238095238095237
"A handkerchief spotted with      blood, and tied across his brow, contrasted strongly with his matted black hair, and increased      his natural appearance of ferocity.","You ain't a-been a-gammonin' me in this matter, Tinker 2' observed the shorter individual.",0.7619047619047619
"The shorter ruffian carried a mallet upon his shoulder, and      his companion concealed something beneath the breast of his coat, which afterwards proved to be      a dark lantern.","The range of lbitations in qucstion, more than a dozen in numbcr, wero, in all probability, what is ulgarly called `in Chancery,'' and shared the fate of most property similnrly circumstanced.",0.8121546961325967
"Not a word passed between them; but keeping a vigilant look-out, they trudged on with quick,      shambling steps.","With tlis they emerged from tle pit, crossed the lower part of thoe field, and entered a narrow thoroughfare, skirted by a few detached houses, wlich brought them iuto tho Vauxhall-bridge-road.",1.236842105263158
"A few sounds arose from the banks of the river, and there was now and then a      plash in the water, or a distant cry, betokening some passing craft; but generally all was      profoundly still.","By-nndby, two watclmen were seen adancing from Belvoir-terrace, and, as the guardians of the niglt drew near, the ruflians crept into nn nlley to let tlc pass.",0.7384615384615385
"The quaint, Dutch-looking structures on the opposite bank, the line of      coal-barges and lighters moored to the strand, the great timber-yards and coal-yards, the      brewhouses, gasworks, and waterworks, could only be imperfectly discerned; but the moonlight      fell clear upon the ancient towers of Lambeth Palace, and on the neighbouring church.","As soon as the coast was clcar, they ventured forth, and quickening their pnce, cnme to a row of deserted and dilapidated houscs.",0.7768361581920904
"The same      glimmer also ran like a silver belt across the stream, and revealed the great, stern,      fortress-like pile of the Penitentiary—perhaps the most dismal-looking structure in the whole      metropolis.","Ive heerd say that this crib is haanted, and though I don't fesr no liin' man, a ghost's a different sort of customer.''",0.7348837209302326
The world of habitations beyond this melancholy prison was buried in darkness.,"As to that I can't say,'' replied the Tinker; `` and it don't much matter, as far as ve're consarned.''",1.0
