gold_sent,ocr_sent,CER
"“At length,” he exclaimed aloud—“at length, the great work is achieved.","“ At length,” he exclaimed aloud—“ at length, the great work is achieved.",0.028169014084507043
"With the birth of the      century now expiring I first saw light, and the draught I hold in my hand shall enable me to      see the opening of centuries and centuries to come.","With the birth of the century now expiring I first saw light, and the draught I hold in my hand shall enable me to see the opening of centuries and centuries to come.",0.056818181818181816
"Composed of the lunar stones, the solar      stones, and the mercurial stones—prepared according to the instructions of the Rabbi Ben      Lucca—namely, by the separation of the pure from the impure, the volatilisation of the fixed,      and the fixing of the volatile—this elixir shall renew my youth, like that of the eagle, and      give me length of days greater than any patriarch ever enjoyed.”     While thus speaking, he held up the sparkling liquid, and gazed at it like a Persian      worshipping the sun.","Composed of the lunar stones, the solar stones, and the mercurial stones—prepared according to the instructions of the Rabbi Ben Lucca,—namely, by the separation of the pure from the impure, the volatilisation of the fixed, and the fixing of the volatile; this elixir shall renew my youth, like that of the eagle, and give me length of days greater than any patriarch ever enjoyed.”  While thus speaking, he held up the sparkling liquid, and gazed at it like a Persian worshipping the sun.",0.06019417475728155
"“To live for ever!” he cried, after a pause—“to escape the jaws of death just when they are      opening to devour me!—to be free from all accidents!—’tis a glorious thought!","“ To live for ever!” he cried, after a pause—“ to escape the jaws of death just when they are opening to devour me!—to be free from all accidents!—'tis a glorious        14 AURIOL.",0.14942528735632185
Ha!,Ha!,0.0
"I bethink me,      the rabbi said there was   one   peril against which the elixir could not guard       me—  one   vulnerable point, by which, like the heel of Achilles, death might reach me!","I bethink me, the rabbi said there was one peril against which the elixir could not guard me—one vulnerable point, by which, like the heel of Achilles, death might reach me!",0.09895833333333333
What is it!—where can it lie?”     And he relapsed into deep thought.,What is it 7—where can it lie?”  And he relapsed into deep thought.,0.07246376811594203
"“This uncertainty will poison all my happiness,” he continued; “I shall live in constant      dread, as of an invisible enemy.","“This uncertainty will poison all my happiness,” he continued ; “I shall live in constant dread, as of an invisible enemy.",0.047619047619047616
But no matter!,But no matter!,0.0
"Perpetual life!—perpetual youth!—what more need      be desired?”     “What more, indeed!” cried Auriol.","Perpetual life !—perpetual youth !—what more need be desired ?”  “What more, indeed!” cried Auriol.",0.10576923076923077
"“Ha!” exclaimed the doctor, suddenly recollecting the wounded man, and concealing the phial      beneath his gown.","“Ha!” exclaimed the doctor, suddenly recollecting the wounded man, and concealing the phial beneath his gown.",0.043859649122807015
"“Your caution is vain, doctor,” said Auriol.","“ Your caution is vain, doctor,” said Auriol.",0.022727272727272728
“I have heard what you have uttered.,‘I have heard what you have uttered.,0.027777777777777776
You fancy      you have discovered the   elixir vitæ  .”     “Fancy I have discovered it!” cried Doctor Lamb.,You fancy you have discovered the elixir vite.”  “Fancy I have discovered it!” cried Doctor Lamb.,0.11926605504587157
“The matter is past all doubt.,“The matter is past all doubt.,0.0
"I am the      possessor of the wondrous secret, which the greatest philosophers of all ages have sought to      discover—the miraculous preservative of the body against decay.”     “The man who brought me hither told me you were my kinsman,” said Auriol.","Iam the possessor of the wondrous secret, which the greatest philosophers of all ages have sought to discover—the miraculous preservative of the body against decay.”  “ The man who brought me hither told me you were my kinsman,” said Auriol.",0.05511811023622047
"“Is it so?”     “It is,” replied the doctor, “and you shall now learn the connection that subsists between      us.","“ Is it so ?”  “Tt is,” replied the doctor, “and you shall now learn the connexion that subsists between us.",0.11304347826086956
"Look at that ghastly relic,” he added, pointing to the head protruding from the bag: “that      was once my son Simon.","Look at that ghastly relic,” he added, pointing to the head protruding from the bag, “that was once my son Simon.",0.05084745762711865
"His son’s head is within the sack—your father’s head—so that four      generations are brought together.”     “Gracious Heaven!” exclaimed the young man, raising himself on his elbow.","His son's head is within the sack—your father’s head—so that four generations are brought together.”  “ Gracious Heaven!” exclaimed the young man, raising           DR.",0.14207650273224043
"“You, then, are my      great-grandsire.","Composed of the lunar stones, the solar stones, and the mercurial stones—prepared according to the instructions of the Rabbi Ben Lucca,—namely, by the separation of the pure from the impure, the volatilisation of the fixed, and the fixing of the volatile; this elixir shall renew my youth, like that of the eagle, and give me length of days greater than any patriarch ever enjoyed.”  While thus speaking, he held up the sparkling liquid, and gazed at it like a Persian worshipping the sun.",11.3
My father supposed you had died in his infancy.,My father supposed you had died in his infancy.,0.0
"An old tale runs in the family      that you were charged with sorcery, and fled to avoid the stake.”     “It is true that I fled, and took the name I bear at present,” replied the old man, “but I      need scarcely say that the charge brought against me was false.","An old tale runs in the family that you were charged with sorcery, and fled to avoid the stake.”  “Tt is true that I fled, and took the name I bear at present,” replied the old man, “but I need scarcely say that the charge brought against me was false.",0.052830188679245285
"I have devoted myself to      abstrusest science, have held commune with the stars, and have wrested the most hidden secrets      from Nature—but that is all.",I have devoted myself to abstrusest science; have held commune with the stars; and have wrested the most hidden secrets from Nature—bnut that is all.,0.08227848101265822
"Two crimes alone have stained my soul; but both, I trust, have      been expiated by repentance.”     “Were they deeds of blood?” asked Auriol.","Two crimes alone have stained my soul, but both, I trust, have been expiated by repentance.”  “ Were they deeds of blood?” asked Auriol.",0.06293706293706294
"“One was so,” replied Darcy, with a shudder.","“ One was so,” replied Darcy, with a shudder.",0.022727272727272728
"“It was a cowardly and treacherous deed,      aggravated by the basest ingratitude.","“It was a cowardly and treacherous deed, aggravated by the basest ingratitude.",0.060240963855421686
"Listen, and you shall hear how it chanced.","Listen, and you shall hear how it chanced.",0.0
"A Roman rabbi,      named Ben Lucca, skilled in hermetic science, came to this city.","A Roman rabbi, named Ben Lucca, skilled in Hermetic science, came to this city.",0.07142857142857142
"His fame reached me, and I      sought him out, offering myself as his disciple.","His fame reached me, and I sought him out, offering myself as his disciple.",0.0625
"For months, I remained with him in his      laboratory—working at the furnace, and poring over mystic lore.","For months, I remained with him in his laboratory—working at the furnace, and poring over mystic lore.",0.04672897196261682
"One night he showed me that      volume, and, pointing to a page within it, said: ‘Those characters contain the secret of      confecting the elixir of life.","One night, he showed me that volume, and, pointing to a page within it, said: ‘Those characters contain the secret of confecting the elixir of life.",0.07006369426751592
"I will now explain them to you, and afterwards we will proceed      to the operation.’ With this, he unfolded the mystery; but he bade me observe, that the      menstruum was defective on one point.","I will now explain them to yon, and afterwards we will proceed to the operation.’ With this, he unfolded the mystery ; but he bade me observe, that the menstruum was defective on one point.",0.06060606060606061
"Wherefore, he said, ‘there will still be peril from some      hidden cause.’ Oh, with what greediness I drank in his words!","Wherefore, he said, ‘there will still be peril from some hidden cause.’ Oh, with what greediness I drank in his words!",0.04065040650406504
"How I gazed at the mystic      characters, as he explained their import!","at the mystic characters, as he explained their import!",0.2361111111111111
What visions floated before me of perpetual youth and      enjoyment.,What visions floated before me of perpetual youth and enjoyment.,0.07246376811594203
"At that moment a demon whispered in my ear, ‘This secret must be thine own.","At that moment a demon whispered in my ear, —‘This secret must be thine own.",0.013333333333333334
"No one      else must possess it.’”     “Ha!” exclaimed Auriol, starting.","No one else must possess it.’ ”  « Ha!” exclaimed Auriol, starting.",0.1232876712328767
"“The evil thought was no sooner conceived than acted upon,” pursued Darcy.","“ The evil thought was no sooner conceived than acted upon,” pursued Darcy.",0.013513513513513514
"“Instantly drawing      my poniard, I plunged it to the rabbi’s heart.","“ Instantly drawing my poniard, I plunged it to the rabbi’s heart.",0.08571428571428572
But mark what followed.,But mark what followed.,0.0
"His blood fell upon the      book, and obliterated the characters; nor could I by any effort of memory recall the      composition of the elixir.”     “When did you regain the secret?” asked Auriol curiously.","Ilis blood fell upon the book, and obliterated the characters; nor could I by any effort of memory recal the composition of the elixir.”  “When did you regain the secret?” asked Auriol, curiously.",0.08173076923076923
"“To-night,” replied Darcy—“within this hour.","“ To-night,” replied Darcy—* within this hour, For nigh fifty years after that fatal night I have been making fruitless experiments.",2.022727272727273
For nigh fifty years after that fatal night I      have been making fruitless experiments.,"Like the snake, I shall cast my slough, and come forth younger than I was at twenty.”  “ Mcantime, I beseech you to render me some assistance,” yroaned Auriol, “ or, while you are preparing for immortality, I shall expire before your eyes.”  “ Be not afraid,” replicd Darcey; “you shall take no harm, I will care for you presently; and I understand              DR.",3.388888888888889
A film of blood has obscured my mental sight.,A film of blood has obscured my mental sight.,0.0
"I have      proceeded by calcitration, solution, putrefaction—have produced the oils which will fix crude      mercury, and convert all bodies into sol and luna; but I have ever failed in fermenting the      stone into the true elixir.","I have proceeded by calcitration, solution, putrefaction—have produced the oils which will fix crude mercury, and convert all bodies into sol and ]una; but I have ever failed in fermenting the stone into the true elixir.",0.06808510638297872
"To-night, it came into my head to wash the blood-stained page      containing the secret with a subtle liquid.","To-night, it came into my head to wash the blood-stained page containing the secret with a subtle liquid.",0.045454545454545456
"I did so; and doubting the efficacy of the      experiment, left it to work, while I went forth to breathe the air at my window.","I did so;     aud doubting the efficacy of the experiment, left it to work, while I went forth to breathe the air at my window.",0.078125
"My eyes were      cast upwards, and I was struck with the malignant aspect of my star.","My eyes were cast upwards, and I was struck with the malignant aspect of my star.",0.05813953488372093
"How to reconcile this with      the good fortune which has just befallen me, I know not—but so it was.","How to reconcile this with the good fortune which has just befallen me, I know not—but soit was.",0.058823529411764705
"At this juncture, your      rash but pious attempt occurred.","At this juncture, your rash, but pious attempt        we        DR.",0.4166666666666667
"Having discovered our relationship, and enjoined the      gatekeeper to bring you hither, I returned to my old laboratory.","Having discovered our relationship, and enjoined the gatekeeper to bring you hither, I returned to my old laboratory.",0.040983606557377046
"On glancing towards the mystic      volume, what was my surprise to see the page free from blood!”     Auriol uttered a slight exclamation, and gazed at the book with superstitious awe.","On glancing towards the mystic volume, what was my surprise to see the page free from blood !”  Auriol uttered a slight exclamation, and gazed at the book with superstitious awe.",0.04864864864864865
"“The sight was so surprising that I dropped the sack I had brought with me,” pursued Darcy.","“ The sight was so surprising, that I dropped the sack I had brought with me,” pursued Darcy.",0.02197802197802198
"“Fearful of again losing the secret, I nerved myself to the task, and placing fuel on the fire,      dismissed my attendant with brief injunctions relative to you. I then set to work.","“ Fearful of again losing the secret, I nerved myself to the task, and placing fuel on the fire, dismissed my attendant with brief injunctions relative to you. I then set to work.",0.03278688524590164
"How I have      succeeded, you perceive.","How I have succeeded, you perceive.",0.125
I hold in my hand the treasure I have so long sought—so eagerly      coveted.,I hold in my hand the treasure I have so long sought—so eagerly coveted.,0.06493506493506493
"The whole world’s wealth should not purchase it from me.”     Auriol gazed earnestly at his aged relative, but he said nothing.","The whole world’s wealth should not purchase it from me.”  Auriol gazed earnestly at his aged relative, but he said nothing.",0.023622047244094488
"“In a few moments I shall be as full of vigour and activity as yourself,” continued Darcy.","“ In a few moments I shall be as full of vigour and activity as yourself,” continued Darcy.",0.011111111111111112
"“We shall be no longer the great-grandsire and his descendant, but      friends—companions—equals,—equals in age, strength, activity, beauty, fortune—for youth         is   fortune—ha!","“We shall be no longer the great-grandsire and his descendant, but friends —companions—equals,—equals in age, strength, activity, beauty, fortane—for youth is fortune—ha!",0.09239130434782608
ha!,ha!,0.0
"Methinks I am already young again!”     “You spoke of two crimes with which your conscience was burdened,” remarked Auriol.","Methinks I am already young again !”  “ You spoke of two crimes with which your conscience was burdened,” remarked Auriol.",0.032520325203252036
"“You have      mentioned but one.”     “The other was not so foul as that I have described,” replied Darcy, in an altered tone,      “inasmuch as it was unintentional, and occasioned by no base motive.","‘“ You have mentioned but one.”  “The other was not so foul as that I have described,” replied Darcy, in an altered tone, “inasmuch as it was unintentional, and occasioned by no base motive.",0.07462686567164178
"My wife, your ancestress,      was a most lovely woman, and so passionately was I enamoured of her, that I tried by every art      to heighten and preserve her beauty.","ately was I enamoured of her, that 1 tried by every art to heighten and preserve her beauty.",0.4550898203592814
"I fed her upon the flesh of capons, nourished with vipers;      caused her to steep her lovely limbs in baths distilled from roses and violets; and had      recourse to the most potent cosmetics.","I fed her upon the flesh of capons, nourished with vipers; caused her to steep her lovely limbs in baths distilled from roses and violets; and had recourse to the most potent cosmetics.",0.05128205128205128
"At last I prepared a draught from poisons—yes,         poisons  —the effect of which, I imagined, would be wondrous.","At last I prepared a draught from poisons—yes, poisons—the effect of which I imagined would be wondrous.",0.10344827586206896
"She drank it, and expired      horribly disfigured.","She drank it, and expired horribly disfigured.",0.09803921568627451
Conceive my despair at beholding the fair image of my idolatry      destroyed—defaced by my hand.,Conceive my despair at beholding the fair image of my idolatry destroyed—defaced by my hand.,0.05154639175257732
"In my frenzy I should have laid violent hands upon myself, if I      had not been restrained.","In my frenzy I should have laid violent hands upon myself, if I had not been restrained.",0.053763440860215055
"Love may again rule my heart—beauty may again dazzle my eyes, but I      shall never more feel the passion I entertained for my lost Amice—never more behold charms      equal to hers.”     And he pressed his hand to his face.","Love may again rule my heart—beauty may again dazzle my eyes, but I shall never more feel the passion I entertained for my lost Amice—never more behold charms equal to hers.”  And he pressed his hand to his face.",0.057777777777777775
"“The mistake you then committed should serve as a warning,” said Auriol.","“ The mistake you then committed should serve as a warning,” said Auriol.",0.013888888888888888
“What if it be      poison you have now confected?,“ What if it be poison you have now confected?,0.12
"Try a few drops of it on some animal.”     “No—no; it is the true elixir,” replied Darcy.","Try a few drops of it on some animal.”  “ No—no; it is the true elixir,” replied Darcy.",0.033707865168539325
“Not a drop must be wasted.,“ Not a drop must be wasted.,0.037037037037037035
You will witness      its effect anon.,"I will now explain them to yon, and afterwards we will proceed to the operation.’ With this, he unfolded the mystery ; but he bade me observe, that the menstruum was defective on one point.",4.157894736842105
"Like the snake, I shall cast my slough, and come forth younger than I was at      twenty.”     “Meantime, I beseech you to render me some assistance,” groaned Auriol, “or, while you are      preparing for immortality, I shall expire before your eyes.”     “Be not afraid,” replied Darcy; “you shall take no harm.","Like the snake, I shall cast my slough, and come forth younger than I was at twenty.”  “ Mcantime, I beseech you to render me some assistance,” yroaned Auriol, “ or, while you are preparing for immortality, I shall expire before your eyes.”  “ Be not afraid,” replicd Darcey; “you shall take no harm, I will care for you presently; and I understand              DR.",0.27884615384615385
"I will care for you presently; and I      understand leechcraft so well, that I will answer for your speedy and perfect recovery.”     “Drink, then, to it!” cried Auriol.","The glass vessels and jars clashed their brittle sides together, yet remained uninjured ; the furnace breathed forth flames and mephitic vapours; the spiral worm of the alembic became red hot, and seemed filled with molten lead; the pipe of the bolt-head ran blood; the sphere of the earth rolled along the floor, and rebounded from the wall as if impelled by a giant hand; the skeletons grinned and gibbered; so did the death’s-head on the table ; so did the skulls against the chimney ; the monstrous sea-fish belched forth fire and smoke; the bald decapitated head opened its eyes, and           The Clixir ot Cong Mite         DR.",3.0764705882352943
"“I know not what stays my hand,” said the old man, raising the phial; “but now that      immortality is in my reach, I dare not grasp it.”     “Give me the potion, then,” cried Auriol.","“JT know not what stays my hand,” said the old man, raising the phial; “but now that immortality is in my reach, I dare not grasp it.”  “ Give me the potion, then,” cried Auriol.",0.05434782608695652
"“Not for worlds,” rejoined Darcy, hugging the phial to his breast.","“ Not for worlds,” rejoined Darey, hugging the phial to his breast.",0.030303030303030304
“No; I will be young      again—rich—happy.,“No; I will be young again—rich—happy.,0.11627906976744186
"I will go forth into the world—I will bask in the smiles of beauty—I will      feast, revel, sing—life shall be one perpetual round of enjoyment.","I will go forth into the world—I will bask in the smiles of beauty—I will feast, revel, sing—life shall be one perpetual round of enjoyment.",0.034482758620689655
"Now for the trial—ha!” and,      as he raised the potion towards his lips, a sudden pang shot across his heart.","Now for the trial—ha!” and, as he raised the potion towards his lips, a sudden pang shot across his heart.",0.04504504504504504
"“What is this?”      he cried, staggering.","‘“ What is this?” he cried, staggering.",0.16666666666666666
“Can death assail me when I am just about to enter upon perpetual life?,“ Can death assail me when I am just about to enter upon perpetual life?,0.014084507042253521
"Help me, good grandson!","Help me, good grandson!",0.0
Place the phial to my lips.,"Place the phial to my lips, Pour its contents down my throat—quick !",1.5555555555555556
Pour its contents down my throat—quick!,"we shall both perish,” shrieked Darcy, vainly endeavouring to raise his palsied arm,—“ perish with the blissful shore in view.”  And he sank backwards, and would have fallen to the ground if he had not caught at the terrestrial sphere for support,  “ Help me—help me!” he screamed, fixing a glance of unutterable anguish on his relative.",7.923076923076923
"quick!”     “I am too weak to stir,” groaned Auriol.","""”  “Tam too weak to stir,” groaned Auriol.",0.21153846153846154
"“You have delayed it too long.”     “Oh, heavens!","‘ You have delayed it too long.”  “ Oh, Heavens!",0.12244897959183673
"we shall both perish,” shrieked Darcy, vainly endeavouring to raise his palsied      arm,—“perish with the blissful shore in view.”     And he sank backwards, and would have fallen to the ground if he had not caught at the      terrestrial sphere for support.","An instant, and all will be well.”  “Think you I have done this for you?” cried Auriol, snatching the potion; ‘ no—no.”  And, supporting himself against the furnace, he placed the phial to his lips, and eagerly drained its contents.",0.7606177606177607
"“Help me—help me!” he screamed, fixing a glance of unutterable anguish on his relative.","The lights within the lamp had expired; but the bright moonlight, streaming through the window, fell upon the rigid features of the unfortunate alchemist, and on the cabalistic characters of the open volume beside him.",1.8850574712643677
"“It is worth the struggle,” cried Auriol.","“Tt is worth, the struggle,” cried Auriol.",0.04878048780487805
"And, by a great effort, he raised himself, and      staggered towards the old man.","And, by a great effort, he raised himself, and staggered towards the old man.",0.06097560975609756
“Saved—saved!” shrieked Darcy.,“ Saved—saved!” shrieked Darcy.,0.03333333333333333
“Pour it down my throat.,“ Pour it down my throat.,0.041666666666666664
"An instant, and all will be      well.”     “Think you I have done this for you?” cried Auriol, snatching the potion; “no—no.”     And, supporting himself against the furnace, he placed the phial to his lips, and eagerly      drained its contents.","Love may again rule my heart—beauty may again dazzle my eyes, but I shall never more feel the passion I entertained for my lost Amice—never more behold charms equal to hers.”  And he pressed his hand to his face.",0.728744939271255
"The old man seemed paralysed by the action, but kept his eye fixed upon the youth till he had      drained the elixir to the last drop.","The old man seemed paralysed by the action, but kept his eye fixed upon the youth till he had drained the elixir to the last drop.",0.037037037037037035
"He then uttered a piercing cry, threw up his arms, and      fell heavily backwards.","He then uttered a piercing cry, threw up his arms, and fell heavily backwards.",0.060240963855421686
Dead—dead!,Dead—dead !,0.1
"Flashes of light passed before Auriol’s eyes, and strange noises smote his ears.","Flashes of light passed before Auriol’s eyes, and strange noises smote his ears.",0.0
"For a moment      he was bewildered as with wine, and laughed and sang discordantly like a madman.","For a moment he was bewildered as with wine, and laughed and sang discordantly like a madman.",0.05102040816326531
Every object      reeled and danced around him.,Every object reeled and danced around him.,0.10638297872340426
"The glass vessels and jars clashed their brittle sides together,      yet remained uninjured; the furnace breathed forth flames and mephitic vapours; the spiral worm      of the alembic became red hot, and seemed filled with molten lead; the pipe of the bolt-head      ran blood; the sphere of the earth rolled along the floor, and rebounded from the wall as if      impelled by a giant hand; the skeletons grinned and gibbered; so did the death’s-head on the      table; so did the skulls against the chimney; the monstrous sea-fish belched forth fire and      smoke; the bald, decapitated head opened its eyes, and fixed them, with a stony glare, on the      young man; while the dead alchemist shook his hand menacingly at him.","21  fixed them, with a stony glare, on the young man; while the dead alchemist shook his hand menacingly at him.",0.8493150684931506
"Unable to bear these accumulated horrors, Auriol became, for a short space, insensible.","Unable to bear these accumulated horrors, Auriol became, for a short space, insensible.",0.0
"On      recovering, all was still.","On recovering, all was still.",0.14705882352941177
"The lights within the lamp had expired; but the bright moonlight,      streaming through the window, fell upon the rigid features of the unfortunate alchemist, and on      the cabalistic characters of the open volume beside him.","While listening to this clamour, Auriol gazed at the populous and picturesque city stretched out before him, and bathed in the moonlight.",0.7105263157894737
"Eager to test the effect of the elixir, Auriol put his hand to his side.","Eager to test the effect of the elixir, Auriol put his hand to his side.",0.0
All traces of the      wound were gone; nor did he experience the slightest pain in any other part of his body.,All traces of the wound were gone; nor did he experience the slightest pain in any other part of his body.,0.04504504504504504
"On the      contrary, he seemed endowed with preternatural strength.","On the contrary, he seemed endowed with preternatural strength.",0.07352941176470588
"His breast dilated with rapture, and      he longed to expand his joy in active motion.","His breast dilated with rapture, and he longed to expand his joy in active motion.",0.05747126436781609
"Striding over the body of his aged relative, he threw open the window.","Striding over the body of his aged relative, he threw open the window.",0.0
"As he did so, joyous      peals burst from surrounding churches, announcing the arrival of the new year.","As he did so, joyous peals burst from surrounding churches, announcing the arrival of the new year.",0.04807692307692308
"While listening to this clamour, Auriol gazed at the populous and picturesque city stretched      out before him, and bathed in the moonlight.","While listening to this clamour, Auriol gazed at the populous and picturesque city stretched out before him, and bathed in the moonlight.",0.035211267605633804
"“A hundred years hence,” he thought, “and scarcely one soul of the thousands within those      houses will be living, save myself.","“ A hundred years hence,” he thought, “ and scarcely one soul of the thousands within those houses will be living, save myself.",0.05384615384615385
"A hundred years after that, and their children’s children      will be gone to the grave.","A hundred years after that, and their children’s children will be gone to the grave.",0.056179775280898875
But I shall live on—shall live through all changes—all customs—all      time.,But I shall live on— shall live through all changes—all customs—all time.,0.07792207792207792
"What revelations I shall then have to make, if I should dare to disclose them!”     As he ruminated thus, the skeleton hanging near him was swayed by the wind, and its bony      fingers came in contact with his cheek.","The glass vessels and jars clashed their brittle sides together, yet remained uninjured ; the furnace breathed forth flames and mephitic vapours; the spiral worm of the alembic became red hot, and seemed filled with molten lead; the pipe of the bolt-head ran blood; the sphere of the earth rolled along the floor, and rebounded from the wall as if impelled by a giant hand; the skeletons grinned and gibbered; so did the death’s-head on the table ; so did the skulls against the chimney ; the monstrous sea-fish belched forth fire and smoke; the bald decapitated head opened its eyes, and           The Clixir ot Cong Mite         DR.",2.28110599078341
A dread idea was suggested by the occurrence.,A dread idea was suggested by the occurrence.,0.0
"“There is one peril to be avoided,” he thought; ”ONE PERIL!—what is it?","“ There is one peril to be avoided,” he thought; “ oxz Perit !—what is it?",0.15492957746478872
Pshaw!,Pshaw!,0.0
I will think      no more of it.,"A handkerchief spotted with blood, and tied across his brow, contrasted strongly with his matted black hair, and increased his natural appearance of ferocity, The shorter ruffian carried a mallet upon his shoulder, and his companion concealed something beneath the breast of his coat, which afterwards proved to be a dark lantern.",9.375
It may never arise.,It may never arise.,0.0
I will be gone.,I will be gone.,0.0
"This place fevers me.”     With this, he left the laboratory, and hastily descending the stairs, at the foot of which he      found Flapdragon, passed out of the house.","This place fevers me.”  With this, he left the laboratory, and hastily descending the stairs, at the foot of which he found Flapdragon, passed out of the house,           Book the First—Chbe,  I THE RUINED HOUSE IN THE VAUXHALL-ROAD.",0.4880952380952381
"Chapter 1     The Ruined House in the Vauxhall Road     Late one night, in the spring of 1830, two men issued from a low, obscurely situated      public-house, near Millbank, and shaped their course apparently in the direction of Vauxhall      Bridge.","from a low, obseurely-situated public-house, near Millbank, and shaped their course apparently in the direction of Vauxhall-bridge.",0.4940239043824701
"Avoiding the footpath near the river, they moved stealthily along the farther side of      the road, where the open ground offered them an easy means of flight, in case such a course      should be found expedient.","Avoiding the footpath near the river, they moved stealthily along the farther side of the road, where the open ground offered them an easy means of flight, in case such a course should be found expedient.",0.04672897196261682
"So far as it could be discerned by the glimpses of the moon, which      occasionally shone forth from a rack of heavy clouds, the appearance of these personages was      not much in their favour.","So far as it could be discerned by the glimpses of the moon, which recasionally shone forth from a rack of heavy clouds, the appearance of these personages was not much in their favour.",0.06153846153846154
"Haggard features, stamped deeply with the characters of crime and      debauchery; fierce, restless eyes; beards of several days’ growth; wild, unkempt heads of hair,      formed their chief personal characteristics; while sordid and ragged clothes, shoes without      soles, and old hats without crowns, constituted the sum of their apparel.","Taggard features, stamped deeply with the characters of crime and debauchery; fierce, restless eyes; beards of several days’ growth; wild, unkempt heads of hair, formed their chief personal characteristics; while sordid and ragged clothes; shoes without soles; and old hats without crowne, -.onstituted the sum of their apparel.",0.06140350877192982
"One of them was tall and gaunt, with large hands and feet; but despite his meagreness, he      evidently possessed great strength: the other was considerably shorter, but broad-shouldered,      bow-legged, long-armed, and altogether a most formidable ruffian.","One of them was tall and gaunt, with large hands and feet ; but despite his meagreness, he evidently possessed great strength: the other was considerably shorter, but broad-shouldered, bow-legged, long-armed, and altogether a most formidable ruffian.",0.04247104247104247
"This fellow had high      cheek-bones, a long aquiline nose, and a coarse mouth and chin, in which the animal greatly      predominated.","This fellow had high cheekbones, a long aquiline nose, and a coarse mouth and chin, in which the animal greatly predominated.",0.08088235294117647
"He had a stubby red beard, with sandy hair, white brows and eyelashes.","He had a stubby red beard, with sandy hair, white brows and eyelashes.",0.0
"The      countenance of the other was dark and repulsive, and covered with blotches, the result of      habitual intemperance.","The countenance of the other was dark and repulsive, and covered with blotches, the result of habitual intemperance.",0.07936507936507936
His eyes had a leering and malignant look.,His eyes had a leering and malignant look.,0.0
"A handkerchief spotted with      blood, and tied across his brow, contrasted strongly with his matted black hair, and increased      his natural appearance of ferocity.","The quaint, Dutch-looking structures on the opposite bank, the line of coal-barges and lighters moored to the strand, the great timber-yards and coal-yards, the brewhouses, gasworks, and waterworks, could only be imperfectly discerned; but the moonlight fell clear upon the ancient towers of Lambeth Palace, and on the neighbouring church.",1.505952380952381
"The shorter ruffian carried a mallet upon his shoulder, and      his companion concealed something beneath the breast of his coat, which afterwards proved to be      a dark lantern.","The two men, however, thought nothing of these things, and saw nothing of them; but, on arriving within a couple of hundred yards of the bridge, suddenly, as if by previous concert, quitted the road, and, leaping a rail, ran across a field, and plunged into a hollow formed by a dried pit, where they came to a momentary halt.",1.3093922651933703
"Not a word passed between them; but keeping a vigilant look-out, they trudged on with quick,      shambling steps.","Not a word passed between them; but keeping a vigilant look-out, they trudged on with quick, shambling steps.",0.043859649122807015
"A few sounds arose from the banks of the river, and there was now and then a      plash in the water, or a distant cry, betokening some passing craft; but generally all was      profoundly still.","A few sounds arose from the banks of the river, and there was now and then a plash in the water, or a distant cry, betokening some passing craft; but generally all was profoundly still.",0.05128205128205128
"The quaint, Dutch-looking structures on the opposite bank, the line of      coal-barges and lighters moored to the strand, the great timber-yards and coal-yards, the      brewhouses, gasworks, and waterworks, could only be imperfectly discerned; but the moonlight      fell clear upon the ancient towers of Lambeth Palace, and on the neighbouring church.","The lights within the lamp had expired; but the bright moonlight, streaming through the window, fell upon the rigid features of the unfortunate alchemist, and on the cabalistic characters of the open volume beside him.",0.7062146892655368
"The same      glimmer also ran like a silver belt across the stream, and revealed the great, stern,      fortress-like pile of the Penitentiary—perhaps the most dismal-looking structure in the whole      metropolis.","25  across the stream, and revealed the great, stern, fortresslike pile of the Penitentiary—perhaps the most dismallooking structure in the whole metropolis.",0.27906976744186046
The world of habitations beyond this melancholy prison was buried in darkness.,The world of habitations beyond this melancholy prison were buried in darkness.,0.038461538461538464
"The      two men, however, thought nothing of these things, and saw nothing of them; but, on arriving      within a couple of hundred yards of the bridge, suddenly, as if by previous concert, quitted      the road, and, leaping a rail, ran across a field, and plunged into a hollow formed by a dried      pit, where they came to a momentary halt.","“The cove’s sure to come?”  “Why, you can’t expect me to answer for another as I can for myself, Sandman,” replied the other; “but if his own word’s to be taken for it, he’s sartin to be there.",0.7283236994219653
"“You ain’t a-been a-gammonin’ me in this matter, Tinker?” observed the shorter individual.","“You ain’t a-been a-gammonin’ me in this matter, Tinker?” observed the shorter individual.",0.0
"“The cove’s sure to come?”     “Why, you can’t expect me to answer for another as I can for myself, Sandman,” replied the      other; “but if his own word’s to be taken for it, he’s sartin to be there.","“The cove’s sure to come?”  “Why, you can’t expect me to answer for another as I can for myself, Sandman,” replied the other; “but if his own word’s to be taken for it, he’s sartin to be there.",0.03980099502487562
"I heerd him say, as      plainly as I’m a speakin’ to you—‘I’ll be here to-morrow night—at the same hour——’”     “And that wos one o’clock?” said the Sandman.","I heerd him say, as plainly as I’m a-speakin’ to you,—‘Tll be here to-morrow night—at the same hour- ”  “ And that wos one o'clock ?” said the Sandman.",0.10759493670886076
"“Thereabouts,” replied the other.","“ Thereabouts,” replied the other.",0.030303030303030304
“And who did he say that to?” demanded the Sandman.,«« And who did he say that to?” demanded the Sandman.,0.058823529411764705
